93/02/20,10.70,10.70,10.70,10.70,2000,21400,X,2
93/02/23,11.40,11.40,11.40,11.40,2000,22800,0.70,1
93/02/24,12.15,12.15,12.15,12.15,14000,170100,0.75,5
93/02/25,13.00,13.00,13.00,13.00,154000,2002000,0.85,22
93/02/26,13.90,13.90,13.40,13.75,4450000,61648400,0.75,217
93/02/27,13.55,14.00,13.50,14.00,6187000,85241800,0.25,169
93/03/01,14.00,14.40,13.55,14.20,3478000,48591900,0.20,165
93/03/02,14.40,14.40,13.70,13.70,1127000,15737200,-0.50,70
93/03/03,14.00,14.10,13.70,14.00,1560000,21887300,0.30,90
93/03/04,14.00,14.30,14.00,14.20,1440000,20464850,0.20,87
93/03/05,14.00,14.40,13.90,14.00,1048000,14827850,-0.20,70
93/03/08,14.00,14.20,13.90,13.90,346000,4848600,-0.10,48
93/03/09,13.90,14.00,13.80,14.00,891000,12402000,0.10,82
93/03/10,13.90,14.00,13.70,13.85,687000,9543900,-0.15,64
93/03/11,13.70,13.95,13.70,13.75,501000,6919750,-0.10,38
93/03/12,13.60,13.80,13.60,13.75,408000,5579300,,33
93/03/15,13.80,13.80,13.10,13.10,121000,1647900,-0.65,24
93/03/16,13.10,13.40,12.80,13.20,712000,9355650,0.10,53
93/03/17,13.10,13.45,13.10,13.30,362000,4790200,0.10,36
93/03/18,13.50,13.60,13.30,13.60,789000,10585750,0.30,60
93/03/19,13.35,13.50,13.35,13.40,376000,5046600,-0.20,24
93/03/22,12.50,12.50,12.50,12.50,52000,650000,-0.90,10
93/03/23,11.65,12.90,11.65,12.90,112000,1332400,0.40,19
93/03/24,12.40,12.50,12.20,12.50,152000,1881350,-0.40,23
93/03/25,12.20,12.80,12.20,12.35,133000,1683800,-0.15,27
93/03/26,12.50,12.50,12.20,12.25,108000,1329450,-0.10,17
93/03/29,12.50,13.10,12.50,13.00,408000,5315100,0.75,31
93/03/30,13.00,13.00,12.65,12.65,41000,529400,-0.35,8
93/03/31,12.70,13.35,12.70,13.35,1428000,18833250,0.70,90
93/04/01,13.20,13.25,13.10,13.25,821000,10819700,-0.10,29
93/04/02,13.50,13.50,13.20,13.20,417000,5555250,-0.05,40
93/04/05,13.00,13.15,13.00,13.05,733000,9545000,-0.15,49
93/04/06,13.05,13.25,13.05,13.10,822000,10794100,0.05,58
93/04/07,13.10,13.10,13.05,13.05,174000,2278200,-0.05,28
93/04/08,13.05,13.15,13.00,13.10,435000,5700750,0.05,36
93/04/09,13.10,13.10,13.00,13.05,147000,1924550,-0.05,18
93/04/12,13.10,13.50,13.10,13.45,1067000,14231000,0.40,75
93/04/13,13.40,13.65,13.40,13.65,1369000,18481900,0.20,69
93/04/14,13.55,13.55,13.40,13.40,223000,3012900,-0.25,17
93/04/15,13.55,13.90,13.50,13.70,1449000,19943400,0.30,97
93/04/16,13.80,14.10,13.80,14.05,1777000,24886950,0.35,131
93/04/19,14.10,14.40,13.75,13.75,837000,11862200,-0.30,67
93/04/20,14.30,14.70,14.30,14.30,2077000,30218950,0.55,127
93/04/21,14.10,14.70,14.10,14.30,906000,13082800,,63
93/04/22,14.30,14.45,14.00,14.00,316000,4513250,-0.30,42
93/04/23,14.00,14.00,13.70,13.70,370000,5145450,-0.30,48
93/04/26,13.60,13.60,12.90,12.90,476000,6416750,-0.80,50
93/04/27,13.05,13.50,13.05,13.50,263000,3482550,0.60,13
93/04/28,13.50,13.70,13.35,13.35,22000,299100,-0.15,7
93/04/29,13.00,13.00,12.80,12.80,45000,582000,-0.55,9
93/04/30,12.50,12.50,12.30,12.30,66000,814800,-0.50,13
93/05/03,12.10,12.10,12.10,12.10,3000,36300,-0.20,1
93/05/04,12.10,12.70,12.10,12.70,50000,630300,0.60,10
93/05/05,12.50,12.50,12.00,12.20,258000,3158300,-0.50,22
93/05/06,12.30,12.30,12.10,12.10,78000,953450,-0.10,14
93/05/07,12.00,12.00,12.00,12.00,50000,600000,-0.10,2
93/05/10,12.00,12.00,11.70,11.80,61000,726400,-0.20,11
93/05/11,11.80,12.00,11.80,12.00,12000,143600,0.20,4
93/05/12,12.00,12.50,12.00,12.50,84000,1021250,0.50,18
93/05/13,12.40,12.40,12.25,12.25,16000,197750,-0.25,4
