93/02/11,--,--,--,--,0,0,,0
93/02/12,155.00,163.00,155.00,163.00,18000,2820000,X,5
93/02/13,163.00,163.00,161.00,161.00,2000,324000,-2.00,2
93/02/16,161.00,163.00,161.00,162.00,33000,5331000,1.00,6
93/02/17,162.00,163.00,162.00,162.00,275000,44552000,,14
93/02/18,162.00,162.00,160.00,160.00,517000,83110000,-2.00,16
93/02/19,162.00,162.00,160.00,162.00,397000,63913000,2.00,32
93/02/20,162.00,163.00,162.00,163.00,114000,18547000,1.00,13
93/02/23,163.00,163.00,162.00,162.00,82000,13314000,-1.00,4
93/02/24,162.00,162.00,162.00,162.00,62000,10044000,,5
93/02/25,160.00,162.00,159.00,162.00,183000,29491000,,15
93/02/26,162.00,162.00,162.00,162.00,30000,4860000,,1
93/02/27,161.00,161.00,160.00,161.00,90000,14470000,-1.00,10
93/03/01,163.00,165.00,163.00,164.00,116000,18959000,3.00,12
93/03/02,164.00,164.00,164.00,164.00,11000,1804000,,2
93/03/03,160.00,164.00,160.00,164.00,9000,1448000,,5
93/03/04,166.00,167.00,166.00,167.00,23000,3823000,3.00,5
93/03/05,--,--,--,--,0,0,,0
93/03/08,--,--,--,--,0,0,,0
93/03/09,162.00,162.00,159.00,162.00,127000,20415000,X,9
93/03/10,161.00,161.00,159.00,160.00,102000,16334000,-2.00,14
93/03/11,--,--,--,--,0,0,,0
93/03/12,153.00,153.00,153.00,153.00,3000,459000,X,2
93/03/15,--,--,--,--,0,0,,0
93/03/16,--,--,--,--,0,0,,0
93/03/17,149.05,154.00,149.05,154.00,202000,31001050,X,7
93/03/18,--,--,--,--,0,0,,0
93/03/19,--,--,--,--,0,0,,0
93/03/22,143.25,143.25,143.25,143.25,1000,143250,X,1
93/03/23,145.00,147.00,144.00,147.00,58000,8431000,3.75,8
93/03/24,--,--,--,--,0,0,,0
93/03/25,--,--,--,--,0,0,,0
93/03/26,148.00,148.00,148.00,148.00,12000,1776000,X,3
93/03/29,152.00,152.00,152.00,152.00,5000,760000,4.00,1
93/03/30,156.00,156.00,155.00,155.00,32000,4970000,3.00,4
93/03/31,--,--,--,--,0,0,,0
93/04/01,154.00,155.00,154.00,155.00,10000,1545000,X,3
93/04/02,153.00,153.00,153.00,153.00,1000,153000,-2.00,1
93/04/05,155.00,156.00,155.00,156.00,16000,2486000,3.00,3
93/04/06,--,--,--,--,0,0,,0
93/04/07,--,--,--,--,0,0,,0
