93/02/11,47.00,47.00,47.00,47.00,1000,47000,,1
93/02/12,47.00,47.00,47.00,47.00,14000,658000,,8
93/02/13,47.00,48.00,47.00,48.00,13000,612000,1.00,5
93/02/16,47.50,47.50,47.50,47.50,1000,47500,-0.50,1
93/02/17,47.00,47.00,47.00,47.00,1000,47000,-0.50,1
93/02/18,--,--,--,--,0,0,,0
93/02/19,47.50,47.50,47.50,47.50,49000,2327500,X,3
93/02/20,47.50,47.50,47.50,47.50,30000,1425000,,2
93/02/23,47.30,47.30,47.00,47.00,6000,283200,-0.50,2
93/02/24,47.50,47.50,47.50,47.50,12000,570000,0.50,2
93/02/25,47.50,47.50,47.50,47.50,1000,47500,,1
93/02/26,47.50,47.50,47.50,47.50,11000,522500,,6
93/02/27,--,--,--,--,0,0,,0
93/03/01,47.00,47.00,47.00,47.00,12000,564000,X,4
93/03/02,47.50,48.00,47.50,47.50,3000,143000,0.50,3
93/03/03,47.50,47.50,47.50,47.50,1000,47500,,1
93/03/04,47.50,47.50,47.50,47.50,3000,142500,,1
93/03/05,--,--,--,--,0,0,,0
93/03/08,47.00,47.00,47.00,47.00,1000,47000,X,1
93/03/09,--,--,--,--,0,0,,0
93/03/10,47.00,47.00,47.00,47.00,2000,94000,X,2
93/03/11,--,--,--,--,0,0,,0
93/03/12,--,--,--,--,0,0,,0
93/03/15,--,--,--,--,0,0,,0
93/03/16,47.10,47.10,47.10,47.10,1000,47100,X,1
93/03/17,--,--,--,--,0,0,,0
93/03/18,47.00,47.10,47.00,47.10,2000,94100,X,2
93/03/19,47.10,47.10,47.10,47.10,1000,47100,,1
93/03/22,46.10,48.00,46.10,48.00,2000,94100,0.90,2
93/03/23,--,--,--,--,0,0,,0
93/03/24,--,--,--,--,0,0,,0
93/03/25,--,--,--,--,0,0,,0
93/03/26,--,--,--,--,0,0,,0
93/03/29,--,--,--,--,0,0,,0
93/03/30,47.10,48.00,47.10,48.00,5000,239100,X,3
93/03/31,47.10,47.90,47.10,47.90,7000,333700,-0.10,4
93/04/01,48.00,48.00,48.00,48.00,13000,624000,0.10,4
93/04/02,--,--,--,--,0,0,,0
93/04/05,48.00,48.00,48.00,48.00,9000,432000,X,4
93/04/06,47.10,48.00,47.10,48.00,7000,334200,,2
93/04/07,--,--,--,--,0,0,,0
93/04/08,--,--,--,--,0,0,,0
93/04/09,47.60,48.00,47.60,48.00,21000,1007600,X,4
93/04/12,47.90,48.00,47.90,48.00,6000,287900,,2
93/04/13,47.90,47.90,47.90,47.90,1000,47900,-0.10,1
93/04/14,48.00,48.00,48.00,48.00,18000,864000,0.10,6
93/04/15,47.80,48.00,47.60,48.00,2209000,105171600,,15
93/04/16,47.80,47.80,47.80,47.80,4000,191200,-0.20,2
93/04/19,47.80,47.80,47.80,47.80,6000,286800,,4
93/04/20,--,--,--,--,0,0,,0
93/04/21,47.90,48.00,47.90,48.00,29000,1391800,X,9
93/04/22,48.00,48.20,48.00,48.20,6000,288200,0.20,2
93/04/23,--,--,--,--,0,0,,0
93/04/26,47.90,47.90,47.90,47.90,10000,479000,X,6
93/04/27,--,--,--,--,0,0,,0
93/04/28,47.80,47.80,47.80,47.80,10000,478000,X,5
93/04/29,47.80,47.80,47.60,47.60,1158000,55142400,-0.20,9
93/04/30,47.70,47.80,47.70,47.80,2000,95500,0.20,2
93/05/03,--,--,--,--,0,0,,0
93/05/04,--,--,--,--,0,0,,0
93/05/05,47.80,47.80,47.80,47.80,2000,95600,X,1
93/05/06,--,--,--,--,0,0,,0
93/05/07,--,--,--,--,0,0,,0
93/05/10,--,--,--,--,0,0,,0
93/05/11,--,--,--,--,0,0,,0
93/05/12,--,--,--,--,0,0,,0
93/05/13,48.00,48.00,48.00,48.00,6000,288000,X,4
93/05/14,--,--,--,--,0,0,,0
93/05/17,48.00,48.00,48.00,48.00,7000,336000,X,4
93/05/18,47.80,48.00,47.80,48.00,6000,287400,,3
93/05/19,48.20,48.20,48.20,48.20,1000,48200,0.20,1
93/05/20,48.00,48.00,48.00,48.00,2000,96000,-0.20,1
93/05/21,--,--,--,--,0,0,,0
93/05/24,--,--,--,--,0,0,,0
93/05/25,47.80,48.00,47.80,48.00,2000,95800,X,2
93/05/26,47.80,47.80,47.80,47.80,1000,47800,-0.20,1
93/05/27,48.20,48.20,48.20,48.20,1000,48200,0.40,1
93/05/28,--,--,--,--,0,0,,0
93/05/31,48.20,48.20,48.20,48.20,1000,48200,X,1
93/06/01,--,--,--,--,0,0,,0
93/06/02,48.20,48.20,48.20,48.20,2000,96400,X,1
93/06/03,47.80,48.30,47.80,48.30,2000,96100,0.10,2
93/06/04,--,--,--,--,0,0,,0
93/06/07,47.80,48.30,47.80,48.30,6000,287800,X,5
93/06/08,--,--,--,--,0,0,,0
93/06/09,--,--,--,--,0,0,,0
93/06/10,47.80,48.30,47.80,48.30,2000,96100,X,2
93/06/11,--,--,--,--,0,0,,0
93/06/14,--,--,--,--,0,0,,0
93/06/15,--,--,--,--,0,0,,0
93/06/16,48.30,48.30,48.30,48.30,1000,48300,X,1
93/06/17,47.80,48.30,47.80,48.30,2000,96100,,2
93/06/18,47.80,48.30,47.80,48.30,3000,143900,,2
93/06/21,--,--,--,--,0,0,,0
93/06/23,48.00,48.30,48.00,48.00,4000,192300,X,3
93/06/24,48.00,48.30,48.00,48.30,4000,192900,0.30,4
93/06/25,--,--,--,--,0,0,,0
93/06/28,--,--,--,--,0,0,,0
93/06/29,--,--,--,--,0,0,,0
93/06/30,47.80,47.80,47.80,47.80,2000,95600,X,2
