100/08/08,--,--,--,--,0,0,,0
100/08/09,--,--,--,--,0,0,,0
100/08/10,0.30,0.32,0.30,0.32,234000,71600,-0.06,5
100/08/11,0.35,0.36,0.32,0.35,352000,123050,0.03,10
100/08/12,0.37,0.41,0.36,0.40,1284000,494590,0.05,25
100/08/15,0.36,0.37,0.35,0.37,508000,182920,-0.03,11
100/08/16,0.33,0.34,0.31,0.32,480000,156720,-0.05,16
100/08/17,0.31,0.34,0.31,0.32,518000,165820,,14
100/08/18,0.34,0.34,0.32,0.32,380000,124650,,14
100/08/19,0.36,0.63,0.35,0.63,653000,249520,0.31,29
100/08/22,0.44,0.53,0.42,0.53,870000,408490,-0.10,29
100/08/23,0.53,0.57,0.48,0.48,501000,262510,-0.05,22
100/08/24,0.51,0.59,0.51,0.55,405000,225550,0.07,20
100/08/25,0.55,0.69,0.55,0.63,962000,610860,0.08,32
100/08/26,0.66,0.78,0.62,0.74,1763000,1261940,0.11,57
100/08/29,0.71,0.72,0.61,0.62,1337000,878770,-0.12,40
100/08/30,0.63,0.64,0.56,0.58,258000,151460,-0.04,34
100/08/31,0.58,0.58,0.54,0.55,208000,116060,-0.03,17
100/09/01,0.47,0.51,0.47,0.50,506000,249550,-0.05,27
100/09/02,0.49,0.54,0.49,0.50,572000,291890,,21
100/09/05,0.54,0.55,0.50,0.52,512000,272450,0.02,22
100/09/06,0.57,0.78,0.55,0.78,954000,559580,0.26,47
100/09/07,0.73,0.80,0.67,0.71,707000,493680,-0.07,27
100/09/08,0.67,0.67,0.63,0.63,151000,98210,-0.08,7
100/09/09,0.59,0.59,0.59,0.59,1000,590,-0.04,1
100/09/13,0.80,0.80,0.80,0.80,1000,800,0.21,1
100/09/14,0.85,0.85,0.81,0.84,75000,62550,0.04,9
100/09/15,0.78,0.78,0.76,0.76,114000,87640,-0.08,2
100/09/16,0.75,0.75,0.75,0.75,40000,30000,-0.01,2
100/09/19,0.71,0.72,0.71,0.72,16000,11390,-0.03,3
100/09/20,0.80,0.80,0.80,0.80,5000,4000,0.08,1
100/09/21,0.82,0.82,0.82,0.82,10000,8200,0.02,1
100/09/22,0.85,0.91,0.85,0.91,8000,7010,0.09,3
100/09/23,1.01,1.02,0.94,0.94,22000,21970,0.03,3
100/09/26,1.00,1.00,1.00,1.00,2000,2000,0.06,1
100/09/27,0.97,0.97,0.97,0.97,3000,2910,-0.03,1
100/09/28,0.90,0.90,0.90,0.90,5000,4500,-0.07,1
