109/10/05,---,---,---,---,0,0,---,0
109/10/06,0.99,1.09,0.98,1.09,179000,192270,-0.01,8
109/10/07,1.01,1.04,1.01,1.03,162000,166700,-0.06,10
109/10/08,1.03,1.05,1.03,1.05,225000,234430,+0.02,7
109/10/12,1.03,1.05,1.00,1.01,302000,311790,-0.04,15
109/10/13,0.99,1.01,0.96,0.98,221000,220400,-0.03,9
109/10/14,0.91,0.92,0.90,0.90,118000,106860,-0.08,13
109/10/15,0.89,0.94,0.89,0.94,110000,99150,+0.04,4
109/10/16,0.94,0.98,0.92,0.98,196000,184980,+0.04,9
109/10/19,0.96,0.99,0.96,0.99,59000,57630,+0.01,5
109/10/20,0.98,0.98,0.98,0.98,133000,130340,-0.01,8
109/10/21,0.88,0.89,0.88,0.88,40000,35340,-0.10,15
109/10/22,0.90,0.90,0.90,0.90,44000,39600,+0.02,3
109/10/23,0.80,0.87,0.80,0.87,177000,150820,-0.03,9
109/10/26,0.84,0.84,0.84,0.84,87000,73080,-0.03,2
109/10/27,0.83,0.83,0.83,0.83,1000,830,-0.01,1
109/10/28,0.84,0.91,0.84,0.91,169000,150050,+0.08,6
109/10/29,0.93,0.93,0.86,0.86,205000,187400,-0.05,7
109/10/30,0.83,0.83,0.79,0.82,136000,110880,-0.04,5
109/11/02,0.82,0.82,0.80,0.80,41000,33220,-0.02,3
109/11/03,0.73,0.79,0.70,0.71,126000,91320,-0.09,16
109/11/04,0.71,0.71,0.62,0.63,312000,202930,-0.08,29
109/11/05,0.60,0.62,0.55,0.55,224000,130690,-0.08,19
109/11/06,0.51,0.52,0.42,0.51,785000,374410,-0.04,35
109/11/09,0.46,0.46,0.40,0.40,581000,250210,-0.11,29
109/11/10,0.44,0.48,0.42,0.45,994000,454250,+0.05,28
109/11/11,0.43,0.47,0.41,0.46,630000,284460,+0.01,24
109/11/12,0.45,0.47,0.43,0.44,323000,145840,-0.02,11
109/11/13,0.46,0.47,0.41,0.41,415000,183380,-0.03,10
109/11/16,0.40,0.40,0.35,0.37,178000,65750,-0.04,16
109/11/17,0.37,0.40,0.37,0.40,133000,52260,+0.03,9
109/11/18,0.38,0.38,0.38,0.38,10000,3800,-0.02,1
109/11/19,0.43,0.43,0.42,0.42,506000,217560,+0.04,5
109/11/20,0.43,0.43,0.40,0.42,950000,390530,0.00,6
109/11/23,0.40,0.41,0.40,0.41,333000,133520,-0.01,6
109/11/24,0.39,0.39,0.38,0.38,61000,23190,-0.03,3
109/11/25,0.35,0.38,0.35,0.38,182000,68860,0.00,4
109/11/26,0.35,0.37,0.35,0.37,13000,4770,-0.01,2
109/11/27,0.35,0.35,0.34,0.34,130000,44500,-0.03,2
