109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,0.59,0.61,0.59,0.61,238000,142650,+0.04,5
109/10/26,0.62,0.68,0.62,0.63,269000,169180,+0.02,7
109/10/27,0.65,0.65,0.65,0.65,11000,7150,+0.02,2
109/10/28,0.66,0.66,0.60,0.60,18000,11660,-0.05,4
109/10/29,0.61,0.61,0.61,0.61,7000,4270,+0.01,2
109/10/30,0.61,0.63,0.55,0.56,371000,222030,-0.05,17
109/11/02,0.56,0.56,0.51,0.56,346000,188780,0.00,14
109/11/03,0.60,0.67,0.57,0.57,585000,367150,+0.01,41
109/11/04,0.61,0.65,0.57,0.57,802000,499920,0.00,45
109/11/05,0.61,0.85,0.60,0.85,1439000,957790,+0.28,97
109/11/06,0.85,0.85,0.67,0.69,1204000,867320,-0.16,101
109/11/09,0.72,0.73,0.64,0.65,932000,632560,-0.04,74
109/11/10,0.59,0.71,0.59,0.63,1196000,773640,-0.02,79
109/11/11,0.62,0.63,0.50,0.51,1150000,664400,-0.12,66
109/11/12,0.50,0.55,0.44,0.54,443000,211870,+0.03,30
109/11/13,0.51,0.55,0.49,0.53,451000,236910,-0.01,24
109/11/16,0.54,0.58,0.54,0.54,502000,279140,+0.01,24
109/11/17,0.55,0.69,0.55,0.57,1520000,939460,+0.03,65
109/11/18,0.57,0.61,0.56,0.57,1150000,670630,0.00,46
109/11/19,0.59,0.66,0.59,0.59,1121000,708400,+0.02,62
109/11/20,0.61,0.65,0.60,0.60,1340000,841800,+0.01,52
109/11/23,0.63,0.63,0.60,0.61,639000,394340,+0.01,14
109/11/24,0.61,0.73,0.61,0.66,1859000,1222500,+0.05,83
109/11/25,0.69,0.90,0.66,0.90,3569000,2718260,+0.24,216
109/11/26,0.87,0.96,0.80,0.80,4128000,3772560,-0.10,224
109/11/27,0.82,0.85,0.79,0.81,2032000,1647360,+0.01,103
109/11/30,0.83,0.91,0.82,0.85,2806000,2436200,+0.04,141
109/12/01,0.86,0.86,0.74,0.78,2220000,1766310,-0.07,108
109/12/02,0.77,0.79,0.68,0.74,790000,601840,-0.04,17
109/12/03,0.76,0.83,0.76,0.76,1650000,1299890,+0.02,85
109/12/04,0.77,0.78,0.69,0.69,944000,690660,-0.07,37
109/12/07,0.69,0.75,0.65,0.70,1860000,1302710,+0.01,52
109/12/08,0.70,0.76,0.70,0.74,1467000,1079230,+0.04,35
109/12/09,0.75,0.79,0.70,0.70,1193000,894880,-0.04,42
109/12/10,0.72,0.72,0.62,0.63,936000,624260,-0.07,38
109/12/11,0.65,0.66,0.57,0.58,378000,224500,-0.05,16
109/12/14,0.58,0.66,0.53,0.64,458000,286620,+0.06,20
109/12/15,0.67,0.67,0.57,0.57,688000,421120,-0.07,20
109/12/16,0.62,0.65,0.59,0.60,301000,183050,+0.03,14
109/12/17,0.59,0.60,0.55,0.57,134000,75620,-0.03,11
109/12/18,0.58,0.61,0.58,0.61,314000,188360,+0.04,20
109/12/21,0.58,0.58,0.57,0.57,167000,96690,-0.04,5
109/12/22,0.57,0.58,0.51,0.52,390000,210790,-0.05,12
109/12/23,0.55,0.68,0.55,0.65,722000,481030,+0.13,23
109/12/24,0.60,0.70,0.60,0.66,809000,529620,+0.01,39
109/12/25,0.67,0.67,0.62,0.62,1053000,666740,-0.04,15
