96/04/23,5.58,5.76,5.19,5.19,446000,2399130,-0.39,43
96/04/24,5.20,5.30,4.87,5.20,80600,402710,+0.01,23
96/04/25,5.20,5.20,4.84,4.85,177699,884104,-0.35,36
96/04/26,4.85,5.09,4.85,5.07,123000,599710,+0.22,20
96/04/27,4.78,5.25,4.72,5.25,178722,846525,+0.18,23
96/04/30,5.00,5.00,4.90,4.90,41000,203900,-0.35,5
96/05/02,4.66,5,4.66,5,21000,101600,0.1,4
96/05/03,5.19,5.19,4.70,4.98,187118,902544,-0.02,21
96/05/04,4.70,4.96,4.64,4.64,71000,334010,-0.34,13
96/05/07,4.65,4.80,4.32,4.32,283055,1259607,-0.32,42
96/05/08,4.11,4.40,4.11,4.21,60288,257069,-0.11,13
96/05/09,4.39,4.40,4.39,4.40,38000,166980,+0.19,8
96/05/10,4.60,4.60,4.40,4.50,63673,288376,+0.10,14
96/05/11,4.50,4.77,4.50,4.77,131534,612347,+0.27,18
96/05/14,4.75,4.75,4.50,4.50,16760,77873,-0.27,5
96/05/15,4.40,4.80,4.40,4.80,56458,256372,+0.30,10
96/05/16,4.50,4.85,4.50,4.60,36926,172157,-0.20,7
96/05/17,4.50,4.50,4.40,4.50,195073,876028,-0.10,20
96/05/18,4.70,4.80,4.41,4.41,64615,299184,-0.09,15
96/05/21,4.50,4.71,4.50,4.51,16402,74959,+0.10,11
96/05/22,4.51,4.51,4.50,4.51,167650,754965,0.00,10
96/05/23,4.50,4.50,4.50,4.50,294173,1323554,-0.01,16
96/05/24,4.60,4.60,4.50,4.50,45000,206500,0.00,3
96/05/25,4.70,4.70,4.70,4.70,6568,30555,+0.20,4
96/05/28,4.68,4.70,4.41,4.41,72000,327700,-0.29,18
96/05/29,4.21,4.21,4.21,4.21,10000,42100,-0.20,1
96/05/30,4.25,4.25,4.21,4.21,6293,26501,0.00,4
96/05/31,4.25,4.25,4.25,4.25,3000,12750,+0.04,1
96/06/01,4.50,4.50,4.16,4.16,75482,316748,-0.09,18
96/06/04,4.01,4.45,4.01,4.45,210000,918050,+0.29,25
