109/12/10,---,---,---,---,0,0,---,0
109/12/11,1.39,1.42,1.39,1.42,70000,97450,0.00,2
109/12/14,1.37,1.37,1.37,1.37,65000,89050,-0.05,1
109/12/15,1.27,1.32,1.27,1.32,24000,30680,-0.05,2
109/12/16,1.20,1.22,1.13,1.13,45000,52920,-0.19,8
109/12/17,1.10,1.20,1.01,1.18,433000,468430,+0.05,32
109/12/18,1.10,1.20,1.09,1.20,519000,595610,+0.02,22
109/12/21,1.17,1.28,1.17,1.28,313000,392040,+0.08,12
109/12/22,1.18,1.23,1.18,1.23,389000,475480,-0.05,6
109/12/23,1.22,1.22,1.20,1.21,226000,275220,-0.02,7
109/12/24,1.20,1.20,1.16,1.16,26000,31160,-0.05,2
109/12/25,1.14,1.14,1.14,1.14,25000,28500,-0.02,1
