109/07/16,---,---,---,---,0,0,---,0
109/07/17,1.28,1.35,1.28,1.35,72000,93390,+0.09,6
109/07/20,1.26,1.30,1.26,1.26,85000,108600,-0.09,12
109/07/21,1.23,1.23,1.20,1.20,30000,36450,-0.06,3
109/07/22,1.20,1.23,1.20,1.22,203000,245640,+0.02,16
109/07/23,1.19,1.23,1.18,1.23,262000,312890,+0.01,11
109/07/24,1.15,1.19,1.15,1.19,110000,129040,-0.04,7
109/07/27,1.16,1.16,1.14,1.14,50000,57200,-0.05,2
109/07/28,1.18,1.29,1.18,1.29,1635000,2086640,+0.15,29
109/07/29,1.23,1.27,1.22,1.24,644000,803680,-0.05,22
109/07/30,1.23,1.27,1.22,1.25,759000,949790,+0.01,16
109/07/31,1.23,1.24,1.18,1.18,970000,1190040,-0.07,15
109/08/03,1.16,1.18,1.11,1.17,1345000,1545940,-0.01,36
109/08/04,1.11,1.16,1.11,1.15,1511000,1740730,-0.02,18
109/08/05,1.11,1.12,1.06,1.10,1321000,1435110,-0.05,26
109/08/06,1.16,1.22,1.16,1.22,569000,677600,+0.12,14
109/08/07,1.20,1.24,1.20,1.21,389000,474780,-0.01,20
109/08/10,1.19,1.26,1.19,1.26,269000,332410,+0.05,15
109/08/11,1.29,1.36,1.29,1.34,799000,1073830,+0.08,19
109/08/12,1.31,1.35,1.30,1.34,723000,961120,0.00,34
109/08/13,1.31,1.40,1.31,1.40,312000,428240,+0.06,16
109/08/14,1.41,1.42,1.35,1.38,295000,407830,-0.02,23
109/08/17,1.34,1.36,1.34,1.36,23000,31080,-0.02,2
109/08/18,1.45,1.56,1.45,1.55,1273000,1921540,+0.19,20
109/08/19,1.47,1.51,1.45,1.51,1170000,1726980,-0.04,21
109/08/20,1.62,1.68,1.62,1.68,152000,249990,+0.17,7
109/08/21,1.68,1.68,1.56,1.57,122000,192080,-0.11,15
109/08/24,1.53,1.55,1.53,1.54,41000,63000,-0.03,8
109/08/25,1.53,1.53,1.51,1.52,26000,39570,-0.02,7
109/08/26,1.49,1.49,1.41,1.42,524000,745370,-0.10,6
109/08/27,1.37,1.46,1.34,1.46,738000,1035910,+0.04,29
109/08/28,1.45,1.49,1.43,1.44,239000,348250,-0.02,11
109/08/31,1.46,1.46,1.46,1.46,26000,37960,+0.02,2
109/09/01,1.43,1.43,1.43,1.43,26000,37180,-0.03,1
109/09/02,1.39,1.39,1.39,1.39,21000,29190,-0.04,2
109/09/03,1.42,1.46,1.42,1.45,1282000,1839100,+0.06,23
109/09/04,1.39,1.40,1.33,1.35,1232000,1669280,-0.10,30
109/09/07,1.40,1.48,1.40,1.48,83000,120520,+0.13,4
109/09/08,1.45,1.51,1.45,1.50,110000,164120,+0.02,6
109/09/09,1.55,1.61,1.53,1.60,642000,1008590,+0.10,35
109/09/10,1.51,1.55,1.48,1.50,578000,876730,-0.10,28
109/09/11,---,---,---,---,0,0,---,0
