109/01/31,---,---,---,---,0,0,---,0
109/02/03,1.80,1.81,1.68,1.68,531000,938700,+0.15,11
109/02/04,1.51,1.52,1.51,1.52,150000,227000,-0.16,3
109/02/05,1.54,1.55,1.54,1.55,25000,38700,+0.03,2
109/02/06,1.65,1.69,1.64,1.67,461000,767080,+0.12,19
109/02/07,1.61,1.64,1.56,1.64,228000,363420,-0.03,14
109/02/10,1.69,1.73,1.64,1.64,145000,243710,0.00,12
109/02/11,1.54,1.54,1.54,1.54,9000,13860,-0.10,1
109/02/12,1.54,1.55,1.52,1.52,94000,145070,-0.02,4
109/02/13,1.49,1.49,1.30,1.30,182000,261620,-0.22,8
109/02/14,1.16,1.19,1.16,1.19,17000,20170,-0.11,2
109/02/17,1.21,1.23,1.19,1.23,144000,175700,+0.04,8
109/02/18,1.22,1.26,1.20,1.24,155000,190130,+0.01,7
109/02/19,1.23,1.23,1.18,1.20,59000,70930,-0.04,8
109/02/20,1.19,1.21,1.19,1.21,23000,27690,+0.01,4
109/02/21,1.24,1.26,1.24,1.26,13000,16320,+0.05,2
109/02/24,1.37,1.37,1.37,1.37,5000,6850,+0.11,2
109/02/25,1.44,1.44,1.35,1.35,7000,9800,-0.02,4
109/02/26,1.33,1.34,1.33,1.34,67000,89510,-0.01,3
109/02/27,1.33,1.49,1.33,1.49,175000,248650,+0.15,11
109/03/02,1.60,1.60,1.36,1.37,119000,180730,-0.12,11
109/03/03,1.24,1.27,1.24,1.27,41000,51680,-0.10,3
109/03/04,1.27,1.32,1.27,1.32,88000,114760,+0.05,3
109/03/05,1.28,1.38,1.28,1.37,154000,207480,+0.05,3
109/03/06,1.37,1.39,1.35,1.39,129000,176750,+0.02,4
109/03/09,1.43,1.53,1.43,1.52,67000,100070,+0.13,7
109/03/10,1.60,1.64,1.55,1.56,97000,154060,+0.04,13
109/03/11,1.49,1.55,1.49,1.55,143000,220270,-0.01,9
109/03/12,1.61,1.81,1.61,1.81,158000,257890,+0.26,12
109/03/13,2.09,2.12,2.03,2.03,27000,55630,+0.22,8
109/03/16,2.05,2.05,2.05,2.05,4000,8200,+0.02,2
109/03/17,2.05,2.05,2.05,2.05,20000,41000,0.00,1
109/03/18,2.05,2.10,2.05,2.10,30000,62500,+0.05,2
109/03/19,2.29,2.39,2.29,2.39,30000,69700,+0.29,2
109/03/20,2.38,2.38,2.38,2.38,15000,35700,-0.01,2
109/03/23,2.45,2.45,2.45,2.45,15000,36750,+0.07,1
109/03/24,2.22,2.30,2.19,2.28,34000,76130,-0.17,6
109/03/25,2.13,2.17,2.09,2.13,40000,85520,-0.15,9
109/03/26,2.14,2.15,1.98,2.00,41000,87020,-0.13,5
109/03/27,1.94,1.96,1.91,1.91,10000,19410,-0.09,4
109/03/30,1.94,1.94,1.88,1.88,36000,68030,-0.03,5
109/03/31,1.85,1.85,1.82,1.83,45000,82280,-0.05,3
109/04/01,1.91,1.95,1.90,1.92,37000,70480,+0.09,6
109/04/06,1.96,1.96,1.90,1.90,49000,95100,-0.02,8
109/04/07,1.87,1.87,1.80,1.84,70000,128060,-0.06,6
109/04/08,1.85,1.85,1.75,1.75,60000,109640,-0.09,5
109/04/09,1.59,1.68,1.59,1.66,125000,208450,-0.09,13
109/04/10,1.64,1.69,1.64,1.67,206000,342380,+0.01,10
109/04/13,1.61,1.65,1.54,1.58,293000,472350,-0.09,22
109/04/14,1.50,1.50,1.22,1.22,35000,45000,-0.36,7
109/04/15,1.09,1.14,1.06,1.09,468000,514510,-0.13,36
109/04/16,1.13,1.13,1.08,1.08,230000,257520,-0.01,11
109/04/17,1.00,1.02,0.89,1.02,329000,319610,-0.06,31
109/04/20,0.92,0.98,0.91,0.93,69000,65380,-0.09,18
109/04/21,0.96,1.07,0.95,1.07,499000,520490,+0.14,23
109/04/22,1.12,1.13,0.92,0.94,231000,241310,-0.13,19
109/04/23,0.88,0.94,0.87,0.94,191000,170830,0.00,13
109/04/24,0.97,1.01,0.94,0.99,213000,204840,+0.05,14
109/04/27,---,---,---,---,0,0,---,0
109/04/28,0.94,1.00,0.94,1.00,226000,219620,+0.04,10
109/04/29,0.98,0.98,0.96,0.97,199000,193520,-0.03,10
109/04/30,0.95,0.96,0.95,0.95,66000,62980,-0.02,3
109/05/04,0.88,0.92,0.80,0.80,220000,194290,-0.15,11
109/05/05,0.70,0.72,0.67,0.67,116000,80700,-0.13,6
109/05/06,0.65,0.70,0.57,0.70,121000,74040,+0.03,15
109/05/07,0.65,0.69,0.64,0.64,181000,118800,-0.06,13
109/05/08,0.60,0.68,0.60,0.68,178000,109440,+0.04,13
109/05/11,0.64,0.65,0.64,0.65,230000,148800,-0.03,8
109/05/12,0.60,0.64,0.60,0.64,119000,74210,-0.01,6
109/05/13,0.63,0.66,0.61,0.66,133000,86080,+0.02,7
109/05/14,0.66,0.80,0.66,0.80,193000,141480,+0.14,9
109/05/15,0.82,0.82,0.69,0.69,82000,59760,-0.11,8
