109/11/11,---,---,---,---,0,0,---,0
109/11/12,1.05,1.07,1.05,1.07,63000,67270,+0.03,3
109/11/13,1.09,1.09,0.99,0.99,89000,95980,-0.08,6
109/11/16,0.88,0.88,0.83,0.84,28000,23730,-0.15,18
109/11/17,0.86,0.88,0.86,0.88,45000,38900,+0.04,2
109/11/18,0.85,0.86,0.85,0.85,47000,40050,-0.03,3
109/11/19,0.90,0.90,0.84,0.84,30000,26200,-0.01,3
109/11/20,0.80,0.82,0.80,0.82,41000,33600,-0.02,4
109/11/23,0.87,0.87,0.86,0.86,39000,33830,+0.04,4
109/11/24,0.84,0.92,0.84,0.89,36000,32010,+0.03,5
109/11/25,0.83,0.85,0.83,0.85,26000,21900,-0.04,2
109/11/26,0.86,0.86,0.86,0.86,40000,34400,+0.01,2
109/11/27,0.85,0.85,0.84,0.84,110000,92600,-0.02,12
109/11/30,0.81,0.88,0.81,0.88,106000,89970,+0.04,16
109/12/01,0.84,0.91,0.84,0.89,144000,126490,+0.01,6
109/12/02,0.81,0.84,0.81,0.84,20000,16350,-0.05,9
109/12/03,---,---,---,---,0,0,---,0
109/12/04,0.86,0.86,0.86,0.86,9000,7740,+0.02,1
109/12/07,0.94,0.94,0.94,0.94,9000,8460,+0.08,1
109/12/08,0.92,0.92,0.92,0.92,72000,66240,-0.02,1
109/12/09,0.80,0.85,0.80,0.85,116000,96220,-0.07,5
109/12/10,0.88,0.90,0.88,0.90,80000,71000,+0.05,4
109/12/11,0.91,1.00,0.91,1.00,13000,12370,+0.10,2
109/12/14,0.98,0.98,0.92,0.92,42000,39120,-0.08,3
109/12/15,0.99,1.00,0.99,1.00,23000,22940,+0.08,2
109/12/16,0.90,0.90,0.90,0.90,100000,90000,-0.10,2
109/12/17,---,---,---,---,0,0,---,0
109/12/18,---,---,---,---,0,0,---,0
109/12/21,1.00,1.00,1.00,1.00,100000,100000,+0.05,2
109/12/22,0.95,0.95,0.95,0.95,99000,94050,-0.05,1
109/12/23,0.92,0.92,0.90,0.90,449000,410600,-0.05,3
109/12/24,0.88,0.88,0.88,0.88,100000,88000,-0.02,2
109/12/25,0.89,0.89,0.89,0.89,8000,7120,+0.01,1
