109/10/27,---,---,---,---,0,0,---,0
109/10/28,1.55,1.60,1.55,1.59,60000,95120,+0.02,4
109/10/29,1.62,1.65,1.62,1.65,74000,120070,+0.06,7
109/10/30,1.61,1.62,1.61,1.62,28000,45280,-0.03,2
109/11/02,1.61,1.61,1.56,1.56,50000,79540,-0.06,9
109/11/03,1.54,1.59,1.54,1.59,29000,44910,+0.03,3
109/11/04,1.42,1.48,1.40,1.40,52000,74720,-0.19,6
109/11/05,1.37,1.43,1.33,1.43,77000,108390,+0.03,22
109/11/06,1.41,1.51,1.41,1.51,116000,168250,+0.08,27
109/11/09,1.45,1.51,1.45,1.46,119000,175260,-0.05,15
109/11/10,1.48,1.51,1.47,1.49,54000,80020,+0.03,9
109/11/11,1.49,1.49,1.45,1.46,19000,27880,-0.03,3
109/11/12,1.45,1.48,1.45,1.48,105000,154500,+0.02,7
109/11/13,1.47,1.51,1.47,1.48,120000,178670,0.00,6
109/11/16,1.39,1.41,1.39,1.40,55000,77050,-0.08,3
109/11/17,1.31,1.34,1.31,1.34,60000,79200,-0.06,19
109/11/18,1.29,1.29,1.29,1.29,20000,25800,-0.05,7
109/11/19,1.30,1.30,1.30,1.30,10000,13000,+0.01,1
109/11/20,1.26,1.26,1.26,1.26,10000,12600,-0.04,1
109/11/23,---,---,---,---,0,0,---,0
109/11/24,0.97,0.97,0.91,0.96,65000,61950,-0.07,3
109/11/25,0.92,1.02,0.92,0.97,357000,340630,+0.01,7
109/11/26,0.87,0.87,0.82,0.82,340000,284820,-0.15,9
109/11/27,0.82,0.85,0.77,0.77,67000,55250,-0.05,7
109/11/30,0.50,0.50,0.50,0.50,15000,7500,-0.27,2
109/12/01,0.36,0.42,0.30,0.36,1098000,426870,-0.14,27
109/12/02,0.34,0.34,0.18,0.27,885000,232890,-0.09,32
109/12/03,0.24,0.27,0.24,0.27,314000,78990,0.00,21
109/12/04,0.26,0.32,0.21,0.23,776000,172420,-0.04,14
109/12/07,0.24,0.30,0.24,0.27,976000,276010,+0.04,20
109/12/08,0.26,0.26,0.23,0.23,1169000,298410,-0.04,25
109/12/09,0.21,0.22,0.18,0.22,1301000,262410,-0.01,14
109/12/10,0.31,0.31,0.27,0.27,181000,48970,+0.05,13
109/12/11,0.33,0.37,0.33,0.37,51000,16870,+0.10,2
109/12/14,0.29,0.29,0.27,0.27,25000,7010,-0.10,3
109/12/15,0.34,0.34,0.34,0.34,1000,340,+0.07,1
109/12/16,0.25,0.25,0.23,0.23,200000,48500,-0.11,4
109/12/17,---,---,---,---,0,0,---,0
109/12/18,0.28,0.28,0.27,0.27,140000,38200,+0.01,2
109/12/21,0.27,0.29,0.27,0.27,160000,44200,0.00,3
109/12/22,0.26,0.26,0.18,0.22,807000,184540,-0.05,10
109/12/23,0.19,0.19,0.18,0.18,220000,41600,-0.04,3
109/12/24,0.20,0.20,0.20,0.20,10000,2000,+0.02,1
109/12/25,0.18,0.18,0.17,0.17,490000,85400,-0.03,5
