109/11/25,1.39,1.39,1.39,1.39,3000,4170,+0.05,1
109/11/26,1.36,1.36,1.36,1.36,3000,4080,-0.03,1
109/11/27,1.46,1.48,1.46,1.48,62000,91340,+0.12,2
109/11/30,1.36,1.39,1.36,1.36,82000,111880,-0.12,3
109/12/01,1.35,1.39,1.35,1.39,42000,57580,+0.03,2
109/12/02,1.33,1.33,1.33,1.33,22000,29260,-0.06,1
109/12/03,---,---,---,---,0,0,---,0
109/12/04,1.34,1.37,1.34,1.37,44000,59620,+0.07,2
109/12/07,1.36,1.36,1.36,1.36,44000,59840,-0.01,1
109/12/08,---,---,---,---,0,0,---,0
109/12/09,1.07,1.07,1.07,1.07,28000,29960,-0.03,1
109/12/10,1.07,1.07,1.07,1.07,28000,29960,0.00,1
109/12/11,1.11,1.16,1.11,1.16,77000,88670,+0.09,4
109/12/14,1.25,1.33,1.25,1.33,131000,171170,+0.17,3
109/12/15,1.34,1.34,1.28,1.33,87000,114180,0.00,4
109/12/16,1.33,1.33,1.32,1.32,35000,46430,-0.01,2
109/12/17,---,---,---,---,0,0,---,0
109/12/18,1.36,1.36,1.36,1.36,56000,76160,+0.04,2
109/12/21,1.38,1.46,1.38,1.46,83000,116940,+0.10,2
109/12/22,1.40,1.40,1.40,1.40,3000,4200,-0.06,1
109/12/23,---,---,---,---,0,0,---,0
109/12/24,1.34,1.34,1.34,1.34,1000,1340,+0.01,1
109/12/25,1.34,1.34,1.34,1.34,30000,40200,0.00,1
109/12/28,1.28,1.28,1.28,1.28,1000,1280,-0.06,1
109/12/29,---,---,---,---,0,0,---,0
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
