103/11/12,--,--,--,--,0,0,,0
103/11/13,6.50,6.55,6.00,6.45,795000,4973750,X,43
103/11/14,6.50,6.50,6.50,6.50,20000,130000,0.05,2
103/11/17,6.65,6.70,6.65,6.70,25000,166750,0.20,3
103/11/18,6.75,6.80,6.75,6.75,445000,3014750,0.05,19
103/11/19,6.80,6.80,6.65,6.75,450000,3029500,,9
103/11/20,6.70,7.10,6.70,7.00,1036000,7154300,0.25,35
103/11/21,6.90,7.25,6.85,7.10,1138000,7982200,0.10,38
103/11/24,7.20,7.20,7.05,7.05,288000,2053550,-0.05,21
103/11/25,7.15,7.25,7.00,7.00,561000,4035700,-0.05,17
103/11/26,7.05,7.40,7.05,7.40,1095000,7960800,0.40,31
103/11/27,7.60,7.70,7.45,7.50,589000,4498700,0.10,19
103/11/28,7.55,7.55,7.50,7.55,70000,527000,0.05,4
103/12/01,7.20,7.50,7.20,7.40,189000,1399750,-0.15,15
103/12/02,7.35,7.35,7.15,7.30,18000,131000,-0.10,10
103/12/03,7.35,7.60,7.35,7.45,351000,2631950,0.15,15
103/12/04,7.40,7.45,7.40,7.40,54000,399800,-0.05,6
103/12/05,7.35,7.75,7.30,7.75,691000,5205500,0.35,36
103/12/08,7.55,7.55,7.45,7.45,435000,3241500,-0.30,14
103/12/09,7.10,7.15,7.05,7.05,248000,1763950,-0.40,12
103/12/10,--,--,--,--,0,0,,0
103/12/11,--,--,--,--,0,0,,0
103/12/12,7.15,7.15,7.10,7.10,307000,2183200,X,13
103/12/15,6.80,6.80,6.80,6.80,12000,81600,-0.30,2
103/12/16,6.50,6.50,6.20,6.20,708000,4492500,-0.60,21
103/12/17,6.20,6.20,5.90,6.10,807000,4860600,-0.10,25
103/12/18,6.30,6.30,5.85,5.85,1018000,6331600,-0.25,28
103/12/19,5.90,6.15,5.70,5.85,1222000,7320300,,38
103/12/22,6.15,6.45,6.10,6.45,959000,6007400,0.60,27
103/12/23,6.45,6.45,6.25,6.35,1614000,10264150,-0.10,49
103/12/24,6.35,6.45,6.25,6.40,1050000,6694500,0.05,30
103/12/25,6.45,6.50,6.45,6.45,260000,1682000,0.05,12
