109/11/09,---,---,---,---,0,0,---,0
109/11/10,0.85,0.85,0.81,0.85,95000,79750,+0.03,3
109/11/11,0.86,1.06,0.86,0.95,422000,401780,+0.10,34
109/11/12,0.95,0.99,0.91,0.95,535000,511320,0.00,51
109/11/13,0.96,0.99,0.91,0.96,336000,321500,+0.01,41
109/11/16,0.98,1.00,0.98,0.98,137000,136520,+0.02,8
109/11/17,0.94,0.94,0.89,0.89,145000,133100,-0.09,5
109/11/18,0.90,0.96,0.88,0.96,431000,406640,+0.07,22
109/11/19,0.91,1.01,0.90,1.01,883000,844070,+0.05,50
109/11/20,1.00,1.12,0.97,1.01,1005000,1053490,0.00,54
109/11/23,1.01,1.02,0.98,1.01,393000,394060,0.00,30
109/11/24,1.04,1.05,0.95,0.95,130000,133590,-0.06,14
109/11/25,0.95,0.95,0.89,0.91,284000,261930,-0.04,17
109/11/26,0.88,0.90,0.88,0.89,112000,100400,-0.02,7
109/11/27,0.89,0.91,0.89,0.90,44000,39570,+0.01,5
109/11/30,0.90,0.92,0.90,0.91,165000,151310,+0.01,5
109/12/01,0.95,1.00,0.93,0.96,381000,367110,+0.05,14
109/12/02,0.92,0.93,0.91,0.91,222000,202920,-0.05,14
109/12/03,0.92,0.97,0.92,0.93,692000,662290,+0.02,13
109/12/04,0.92,0.95,0.91,0.95,889000,821710,+0.02,18
109/12/07,1.00,1.00,0.90,0.90,420000,396020,-0.05,27
109/12/08,0.94,0.94,0.90,0.92,109000,100260,+0.02,7
109/12/09,0.93,1.15,0.93,1.11,1873000,1955520,+0.19,92
109/12/10,1.11,1.20,1.06,1.11,1491000,1693180,0.00,132
109/12/11,1.16,1.21,1.03,1.15,1132000,1271450,+0.04,92
109/12/14,1.17,1.20,1.14,1.14,356000,411050,-0.01,33
109/12/15,1.11,1.12,0.93,0.93,253000,256420,-0.21,21
109/12/16,0.98,1.00,0.96,0.96,171000,168750,+0.03,17
109/12/17,0.91,0.92,0.88,0.92,232000,210660,-0.04,11
109/12/18,0.90,0.91,0.87,0.88,87000,78060,-0.04,9
109/12/21,0.77,0.87,0.77,0.87,132000,111040,-0.01,19
109/12/22,0.88,0.88,0.79,0.81,222000,191720,-0.06,20
109/12/23,0.79,0.85,0.79,0.85,119000,98590,+0.04,30
109/12/24,0.95,0.97,0.90,0.90,252000,236600,+0.05,27
109/12/25,0.89,0.89,0.86,0.88,84000,72930,-0.02,12
109/12/28,0.87,0.89,0.85,0.88,190000,166960,0.00,9
109/12/29,0.91,0.96,0.90,0.91,973000,905960,+0.03,25
109/12/30,0.91,0.92,0.88,0.92,918000,824560,+0.01,33
109/12/31,0.93,0.93,0.88,0.90,182000,167280,-0.02,7
