109/12/04,---,---,---,---,0,0,---,0
109/12/07,1.49,1.67,1.49,1.67,259000,397910,+0.18,10
109/12/08,1.55,1.55,1.48,1.48,159000,246100,-0.19,5
109/12/09,1.35,1.49,1.34,1.49,243000,343250,+0.01,6
109/12/10,1.56,1.59,1.56,1.59,168000,264120,+0.10,7
109/12/11,1.58,1.72,1.58,1.71,747000,1238910,+0.12,19
109/12/14,1.64,1.66,1.59,1.60,645000,1043180,-0.11,11
109/12/15,1.61,1.68,1.59,1.68,70000,114170,+0.08,7
109/12/16,1.64,1.64,1.57,1.60,124000,195510,-0.08,6
109/12/17,1.59,1.67,1.59,1.64,33000,54210,+0.04,6
109/12/18,1.63,1.67,1.61,1.63,57000,93360,-0.01,9
109/12/21,1.60,1.68,1.60,1.64,66000,108440,+0.01,9
109/12/22,1.60,1.60,1.41,1.52,130000,192650,-0.12,12
109/12/23,1.41,1.46,1.41,1.46,60000,85720,-0.06,8
109/12/24,1.44,1.50,1.44,1.50,46000,68590,+0.04,3
109/12/25,1.47,1.47,1.40,1.40,29000,41390,-0.10,3
109/12/28,1.39,1.39,1.39,1.39,1000,1390,-0.01,1
109/12/29,1.27,1.28,1.24,1.24,45000,56320,-0.15,7
109/12/30,1.14,1.16,1.10,1.14,70000,79040,-0.10,10
109/12/31,1.12,1.19,1.12,1.19,46000,53560,+0.05,7
