109/06/11,---,---,---,---,0,0,---,0
109/06/12,1.68,1.68,1.68,1.68,20000,33600,+0.04,1
109/06/15,1.65,1.65,1.65,1.65,20000,33000,-0.03,1
109/06/16,1.65,1.66,1.65,1.66,20000,33010,+0.01,7
109/06/17,1.58,1.59,1.48,1.48,55000,85740,-0.18,7
109/06/18,1.43,1.46,1.43,1.45,105000,152100,-0.03,16
109/06/19,1.42,1.45,1.42,1.44,82000,118190,-0.01,36
109/06/22,1.45,1.45,1.40,1.40,18000,25950,-0.04,2
109/06/23,1.39,1.41,1.39,1.41,261000,365440,+0.01,20
109/06/24,1.39,1.42,1.39,1.41,349000,488830,0.00,8
109/06/29,1.46,1.46,1.39,1.43,136000,196740,+0.02,8
109/06/30,1.40,1.42,1.40,1.41,69000,97260,-0.02,11
109/07/01,1.37,1.37,1.34,1.35,113000,154010,-0.06,15
109/07/02,1.25,1.32,1.25,1.32,135000,171370,-0.03,17
109/07/03,1.30,1.30,1.26,1.29,63000,80500,-0.03,17
109/07/06,1.29,1.29,1.29,1.29,13000,16770,0.00,1
109/07/07,1.21,1.30,1.21,1.28,860000,1101220,-0.01,14
109/07/08,1.28,1.28,1.21,1.26,817000,1027410,-0.02,28
109/07/09,1.29,1.31,1.29,1.31,34000,44130,+0.05,3
109/07/10,1.30,1.37,1.30,1.37,546000,742340,+0.06,10
109/07/13,1.33,1.34,1.26,1.26,532000,707530,-0.11,22
109/07/14,1.31,1.31,1.31,1.31,11000,14410,+0.05,2
109/07/15,1.29,1.35,1.29,1.35,367000,483630,+0.04,11
109/07/16,1.33,1.41,1.30,1.41,1512000,2065000,+0.06,29
109/07/17,1.41,1.47,1.41,1.47,2756000,3945200,+0.06,77
109/07/20,1.43,1.55,1.43,1.46,1815000,2758250,-0.01,76
109/07/21,1.40,1.41,1.38,1.41,238000,331100,-0.05,10
109/07/22,1.37,1.38,1.37,1.38,538000,742400,-0.03,6
109/07/23,1.35,1.43,1.35,1.41,1142000,1592810,+0.03,16
109/07/24,1.35,1.36,1.32,1.34,1146000,1524620,-0.07,9
109/07/27,1.27,1.29,1.22,1.25,527000,667510,-0.09,17
109/07/28,1.18,1.28,1.18,1.28,147000,182380,+0.03,7
109/07/29,1.23,1.23,1.19,1.19,134000,164510,-0.09,7
109/07/30,1.21,1.21,1.20,1.20,26000,31430,+0.01,2
109/07/31,1.13,1.13,1.13,1.13,24000,27120,-0.07,2
109/08/03,1.06,1.09,1.04,1.07,531000,578020,-0.06,8
109/08/04,0.98,0.99,0.88,0.89,633000,608960,-0.18,39
109/08/05,0.87,0.90,0.87,0.88,276000,245130,-0.01,8
109/08/06,0.89,0.94,0.88,0.90,287000,255520,+0.02,8
109/08/07,0.86,0.87,0.86,0.87,228000,196280,-0.03,3
109/08/10,0.87,0.92,0.87,0.87,376000,332080,0.00,13
109/08/11,0.82,0.92,0.82,0.89,459000,401230,+0.02,29
109/08/12,0.88,0.90,0.86,0.90,415000,366510,+0.01,14
109/08/13,0.86,0.87,0.86,0.87,98000,84310,-0.03,4
109/08/14,0.83,0.83,0.81,0.82,535000,443440,-0.05,4
109/08/17,0.83,0.87,0.80,0.80,711000,596650,-0.02,17
109/08/18,0.81,0.83,0.80,0.83,931000,760750,+0.03,29
109/08/19,0.81,0.87,0.79,0.87,1192000,981830,+0.04,33
109/08/20,0.85,1.03,0.83,1.00,2635000,2450480,+0.13,44
109/08/21,0.89,0.89,0.76,0.79,2020000,1627870,-0.21,38
109/08/24,0.79,0.79,0.64,0.65,87000,62810,-0.14,6
109/08/25,0.67,0.72,0.66,0.66,296000,208490,+0.01,11
109/08/26,0.68,0.69,0.65,0.65,272000,185380,-0.01,7
109/08/27,0.63,0.65,0.60,0.60,273000,172910,-0.05,7
109/08/28,0.59,0.59,0.56,0.57,323000,183510,-0.03,6
109/08/31,0.58,0.61,0.58,0.61,133000,79910,+0.04,4
109/09/01,0.63,0.63,0.57,0.57,193000,115070,-0.04,5
109/09/02,0.57,0.60,0.57,0.58,354000,204660,+0.01,5
109/09/03,0.56,0.58,0.56,0.58,324000,183160,0.00,3
109/09/04,0.64,0.66,0.64,0.66,557000,361510,+0.08,5
109/09/07,0.65,0.67,0.62,0.67,661000,421920,+0.01,29
109/09/08,0.63,0.66,0.63,0.66,119000,75840,-0.01,4
109/09/09,0.65,0.67,0.65,0.66,204000,134460,0.00,6
109/09/10,0.61,0.67,0.61,0.67,319000,201680,+0.01,11
109/09/11,0.66,0.66,0.65,0.65,186000,122290,-0.02,5
