108/07/08,1.96,1.96,1.96,1.96,26000,50960,-0.02,3
108/07/09,---,---,---,---,0,0,---,0
108/07/10,1.98,2.10,1.98,2.08,354000,732650,+0.12,18
108/07/11,2.05,2.10,2.04,2.10,342000,707160,+0.02,10
108/07/12,2.18,2.21,2.18,2.20,329000,722240,+0.10,15
108/07/15,2.26,2.42,2.23,2.39,745000,1729500,+0.19,29
108/07/16,2.38,2.41,2.27,2.37,444000,1046250,-0.02,26
108/07/17,2.26,2.39,2.26,2.33,87000,203510,-0.04,10
108/07/18,2.35,2.42,2.28,2.38,413000,970820,+0.05,20
108/07/19,2.43,2.47,2.41,2.47,338000,825030,+0.09,28
108/07/22,2.47,2.47,2.33,2.35,151000,364920,-0.12,14
108/07/23,2.25,2.41,2.21,2.29,111000,256050,-0.06,7
108/07/24,2.31,2.47,2.31,2.44,170000,412350,+0.15,9
108/07/25,2.37,2.51,2.37,2.51,384000,946590,+0.07,19
108/07/26,2.47,2.49,2.42,2.42,251000,621130,-0.09,8
108/07/29,2.41,2.45,2.41,2.45,113000,275230,+0.03,5
108/07/30,2.40,2.40,2.34,2.34,110000,262140,-0.11,3
108/07/31,2.36,2.36,2.36,2.36,2000,4720,+0.02,1
108/08/01,2.36,2.36,2.36,2.36,10000,23600,0.00,1
108/08/02,2.33,2.33,2.15,2.24,63000,139730,-0.12,6
108/08/05,2.16,2.44,2.16,2.37,101000,239630,+0.13,7
108/08/06,2.24,2.42,2.24,2.42,133000,315060,+0.05,8
108/08/07,2.44,2.46,2.39,2.42,162000,390930,0.00,10
108/08/08,2.30,2.33,2.27,2.28,88000,202310,-0.14,5
108/08/12,2.18,2.18,2.18,2.18,7000,15260,-0.10,1
108/08/13,2.08,2.08,2.05,2.05,75000,155100,-0.13,3
108/08/14,2.15,2.22,2.12,2.22,126000,267930,+0.17,9
108/08/15,2.02,2.16,2.02,2.14,198000,419100,-0.08,5
108/08/16,2.14,2.22,2.14,2.22,155000,339870,+0.08,4
