109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,1.73,1.77,1.73,1.77,22000,38500,+0.02,2
109/09/08,1.76,1.76,1.76,1.76,22000,38720,-0.01,1
109/09/09,1.80,1.80,1.80,1.80,10000,18000,+0.04,1
109/09/10,1.73,1.76,1.73,1.76,60000,105300,-0.04,3
109/09/11,1.75,1.76,1.74,1.74,114000,199570,-0.02,4
109/09/14,1.74,1.74,1.74,1.74,14000,24360,0.00,1
109/09/15,---,---,---,---,0,0,---,0
109/09/16,1.64,1.64,1.59,1.59,44000,70660,-0.15,3
109/09/17,1.59,1.59,1.56,1.56,94000,147060,-0.03,2
109/09/18,1.57,1.62,1.57,1.60,90000,144370,+0.04,7
109/09/21,1.58,1.65,1.58,1.65,152000,246640,+0.05,8
109/09/22,1.65,1.73,1.65,1.72,210000,359120,+0.07,11
109/09/23,1.69,1.79,1.69,1.79,298000,518300,+0.07,15
109/09/24,1.84,1.87,1.82,1.87,227000,419590,+0.08,12
109/09/25,1.85,1.99,1.85,1.95,295000,563690,+0.08,13
109/09/28,1.90,1.92,1.79,1.86,347000,645260,-0.09,18
109/09/29,1.77,1.80,1.77,1.79,234000,417830,-0.07,12
109/09/30,1.76,1.77,1.74,1.74,201000,351560,-0.05,9
109/10/05,1.66,1.69,1.65,1.65,115000,191000,-0.09,7
109/10/06,1.63,1.64,1.60,1.60,140000,226100,-0.05,7
109/10/07,1.60,1.63,1.56,1.56,97000,153650,-0.04,8
109/10/08,1.55,1.57,1.54,1.55,97000,150170,-0.01,6
109/10/12,1.53,1.62,1.52,1.62,123000,193000,+0.07,16
109/10/13,1.61,1.64,1.57,1.58,110000,176990,-0.04,12
109/10/14,1.55,1.55,1.50,1.50,86000,131250,-0.08,11
109/10/15,1.45,1.45,1.30,1.31,223000,302220,-0.19,23
109/10/16,1.27,1.35,1.27,1.35,314000,414810,+0.04,16
109/10/19,1.29,1.30,1.25,1.30,158000,202280,-0.05,7
109/10/20,1.28,1.28,1.25,1.25,131000,164660,-0.05,7
109/10/21,1.20,1.23,1.20,1.23,102000,124850,-0.02,6
109/10/22,1.14,1.19,1.13,1.17,148000,170780,-0.06,10
109/10/23,1.17,1.21,1.17,1.21,103000,122980,+0.04,9
109/10/26,1.18,1.25,1.17,1.25,122000,147230,+0.04,11
109/10/27,1.25,1.25,1.15,1.15,59000,71490,-0.10,6
109/10/28,1.16,1.19,1.16,1.19,114000,134700,+0.04,9
109/10/29,1.21,1.23,1.20,1.20,138000,168190,+0.01,11
109/10/30,1.20,1.20,1.18,1.20,560000,667400,0.00,14
109/11/02,1.19,1.21,1.16,1.16,92000,109620,-0.04,6
109/11/03,1.14,1.16,1.08,1.08,167000,186630,-0.08,9
109/11/04,1.06,1.06,1.01,1.01,225000,228650,-0.07,5
109/11/05,0.97,1.06,0.97,1.03,352000,356670,+0.02,8
109/11/06,1.01,1.11,1.00,1.11,349000,370770,+0.08,9
109/11/09,1.05,1.09,1.05,1.06,347000,370700,-0.05,10
109/11/10,1.07,1.10,1.07,1.10,253000,274730,+0.04,6
109/11/11,1.06,1.07,1.03,1.03,283000,296490,-0.07,8
109/11/12,1.06,1.07,1.05,1.07,167000,176170,+0.04,6
109/11/13,1.06,1.11,1.06,1.07,60000,64740,0.00,5
109/11/16,0.97,0.99,0.96,0.96,58000,56560,-0.11,4
109/11/17,0.90,0.94,0.90,0.94,110000,103000,-0.02,2
109/11/18,0.91,0.92,0.88,0.88,140000,127700,-0.06,4
109/11/19,0.89,0.89,0.87,0.87,254000,223560,-0.01,5
109/11/20,0.85,0.86,0.84,0.84,54000,45800,-0.03,4
109/11/23,0.72,0.72,0.65,0.65,50000,34600,-0.19,4
109/11/24,0.61,0.61,0.53,0.56,80000,46600,-0.09,7
109/11/25,0.55,0.63,0.53,0.56,250000,146600,0.00,13
109/11/26,0.54,0.54,0.46,0.46,510000,247000,-0.10,11
109/11/27,0.48,0.48,0.43,0.43,160000,71400,-0.03,7
