109/10/20,---,---,---,---,0,0,---,0
109/10/21,1.59,1.59,1.53,1.53,50000,77410,-0.03,8
109/10/22,1.65,1.65,1.56,1.58,102000,160300,+0.05,3
109/10/23,1.52,1.52,1.46,1.48,40000,59830,-0.10,6
109/10/26,1.41,1.41,1.41,1.41,1000,1410,-0.07,1
109/10/27,1.34,1.36,1.34,1.36,25000,33790,-0.05,4
109/10/28,1.35,1.36,1.27,1.27,204000,269430,-0.09,6
109/10/29,1.10,1.16,1.10,1.16,24000,26910,-0.11,3
109/10/30,1.13,1.13,1.10,1.10,136000,150820,-0.06,4
109/11/02,1.04,1.19,1.04,1.19,28000,30280,+0.09,5
109/11/03,1.17,1.19,1.17,1.18,74000,87670,-0.01,5
109/11/04,1.17,1.17,1.16,1.16,73000,85160,-0.02,4
109/11/05,1.20,1.20,1.16,1.16,28000,32560,0.00,6
109/11/06,1.22,1.22,1.17,1.17,26000,31170,+0.01,4
109/11/09,1.12,1.12,1.11,1.11,36000,40080,-0.06,3
109/11/10,1.10,1.10,1.10,1.10,24000,26400,-0.01,1
109/11/11,1.14,1.14,1.14,1.14,11000,12540,+0.04,3
109/11/12,1.13,1.13,1.10,1.10,12000,13420,-0.04,4
109/11/13,1.07,1.10,1.06,1.10,8000,8700,0.00,4
109/11/16,1.09,1.13,1.09,1.13,40000,44780,+0.03,11
109/11/17,1.15,1.28,1.14,1.26,50000,58360,+0.13,8
109/11/18,1.16,1.17,1.13,1.16,204000,234450,-0.10,10
109/11/19,1.23,1.29,1.23,1.23,92000,117490,+0.07,10
109/11/20,1.21,1.26,1.21,1.24,13000,16050,+0.01,5
109/11/23,1.31,1.53,1.31,1.52,274000,374660,+0.28,16
109/11/24,1.43,1.54,1.42,1.54,104000,153450,+0.02,16
109/11/25,1.45,1.45,1.30,1.30,46000,64570,-0.24,4
109/11/26,1.44,1.55,1.44,1.52,126000,192000,+0.22,18
109/11/27,1.44,1.48,1.40,1.45,103000,149390,-0.07,18
109/11/30,1.98,2.03,1.75,1.75,183000,346590,+0.30,43
109/12/01,2.08,2.09,1.75,1.88,495000,934880,+0.13,47
109/12/02,1.93,2.06,1.84,1.93,498000,963210,+0.05,27
109/12/03,2.08,2.72,2.06,2.72,129000,284560,+0.79,15
109/12/04,2.81,3.22,2.54,3.12,144000,400860,+0.40,31
109/12/07,3.40,3.40,2.69,2.83,838000,2406420,-0.29,59
109/12/08,2.81,3.71,2.81,3.62,936000,2762660,+0.79,62
109/12/09,3.33,4.64,3.33,3.56,322000,1240160,-0.06,79
109/12/10,3.42,3.46,3.05,3.06,1036000,3289000,-0.50,82
109/12/11,3.19,3.39,2.59,3.08,891000,2813670,+0.02,56
109/12/14,2.77,3.02,2.75,2.78,562000,1605880,-0.30,32
109/12/15,2.86,2.95,2.14,2.28,1592000,4198510,-0.50,56
109/12/16,2.55,2.65,2.42,2.51,914000,2313520,+0.23,25
109/12/17,2.36,2.39,2.06,2.19,694000,1522530,-0.32,48
109/12/18,2.11,2.18,2.04,2.05,568000,1203460,-0.14,28
109/12/21,2.13,2.13,1.81,2.08,577000,1131720,+0.03,39
109/12/22,2.25,2.80,2.23,2.44,1152000,2680110,+0.36,32
109/12/23,2.41,2.41,2.28,2.31,788000,1847870,-0.13,13
109/12/24,2.31,2.36,2.23,2.25,30000,67850,-0.06,6
109/12/25,2.30,2.30,2.11,2.11,65000,144500,-0.14,7
109/12/28,1.91,2.28,1.91,2.28,149000,315820,+0.17,18
109/12/29,2.40,2.81,2.40,2.60,494000,1259600,+0.32,28
109/12/30,2.66,2.67,2.46,2.57,111000,284050,-0.03,14
109/12/31,2.47,2.47,2.21,2.23,325000,756190,-0.34,8
