109/11/06,---,---,---,---,0,0,---,0
109/11/09,1.80,1.80,1.80,1.80,8000,14400,+0.19,1
109/11/10,1.69,1.73,1.62,1.72,88000,149090,-0.08,6
109/11/11,1.78,2.10,1.78,1.93,517000,1001570,+0.21,33
109/11/12,1.85,2.04,1.85,1.93,303000,591850,0.00,22
109/11/13,1.96,2.03,1.86,1.93,244000,474750,0.00,16
109/11/16,1.96,2.04,1.96,1.99,84000,168040,+0.06,5
109/11/17,1.86,1.86,1.81,1.81,29000,53640,-0.18,2
109/11/18,1.81,1.96,1.78,1.96,289000,534150,+0.15,24
109/11/19,1.89,2.08,1.89,2.08,694000,1364960,+0.12,37
109/11/20,2.01,2.32,1.99,2.08,495000,1029190,0.00,29
109/11/23,2.07,2.07,2.03,2.06,175000,356110,-0.02,6
109/11/24,2.10,2.17,2.05,2.08,106000,222910,+0.02,7
109/11/25,1.93,1.93,1.71,1.73,515000,907070,-0.35,13
109/11/26,1.77,1.81,1.77,1.81,215000,382080,+0.08,7
109/11/27,1.78,1.83,1.76,1.83,146000,259800,+0.02,7
109/11/30,1.86,1.89,1.83,1.86,107000,198940,+0.03,7
109/12/01,1.95,2.04,1.88,1.88,167000,330200,+0.02,14
109/12/02,1.84,1.86,1.84,1.86,22000,40720,-0.02,3
109/12/03,1.90,1.97,1.90,1.97,150000,289730,+0.11,6
109/12/04,1.87,1.87,1.85,1.86,125000,232470,-0.11,4
109/12/07,1.97,1.97,1.85,1.85,58000,113780,-0.01,2
109/12/08,1.89,1.89,1.89,1.89,3000,5670,+0.04,1
109/12/09,1.89,2.36,1.89,2.32,143000,308950,+0.43,11
109/12/10,2.32,2.49,2.28,2.30,147000,342150,-0.02,10
109/12/11,2.46,2.46,2.26,2.43,70000,162740,+0.13,17
109/12/14,2.45,2.45,2.39,2.39,60000,145800,-0.04,6
109/12/15,2.29,2.29,1.91,1.91,21000,47710,-0.48,2
109/12/16,---,---,---,---,0,0,---,0
109/12/17,1.76,1.76,1.76,1.76,1000,1760,-0.17,1
109/12/18,1.75,1.75,1.75,1.75,5000,8750,-0.01,1
109/12/21,1.54,1.54,1.54,1.54,2000,3080,-0.21,1
109/12/22,---,---,---,---,0,0,---,0
109/12/23,1.64,1.67,1.64,1.67,42000,69030,+0.10,2
109/12/24,1.92,2.00,1.81,1.81,275000,533230,+0.14,11
109/12/25,1.75,1.75,1.73,1.73,213000,370350,-0.08,2
