109/04/06,---,---,---,---,0,0,---,0
109/04/07,1.46,1.48,1.44,1.48,101000,147320,-0.04,5
109/04/08,1.46,1.46,1.46,1.46,19000,27740,-0.02,1
109/04/09,1.43,1.47,1.43,1.47,109000,159470,+0.01,4
109/04/10,1.46,1.53,1.45,1.53,21000,30710,+0.06,10
109/04/13,1.51,1.56,1.51,1.56,55000,85000,+0.03,5
109/04/14,1.50,1.50,1.40,1.40,85000,123060,-0.16,9
109/04/15,1.36,1.48,1.36,1.48,828000,1171260,+0.08,29
109/04/16,1.52,1.65,1.52,1.65,861000,1348580,+0.17,50
109/04/17,1.62,1.85,1.61,1.82,349000,603260,+0.17,21
109/04/20,1.81,1.83,1.74,1.75,510000,910380,-0.07,40
109/04/21,1.77,1.85,1.77,1.83,207000,376100,+0.08,21
109/04/22,1.77,1.81,1.73,1.75,184000,324370,-0.08,21
109/04/23,1.62,1.68,1.55,1.55,424000,699250,-0.20,22
109/04/24,1.62,1.73,1.62,1.69,733000,1222990,+0.14,34
109/04/27,1.70,1.70,1.65,1.67,318000,530260,-0.02,19
109/04/28,1.68,1.72,1.67,1.71,198000,337970,+0.04,19
109/04/29,1.67,1.67,1.60,1.61,166000,271880,-0.10,29
109/04/30,1.53,1.56,1.53,1.56,124000,191750,-0.05,7
109/05/04,1.50,1.52,1.48,1.48,337000,508440,-0.08,12
109/05/05,1.45,1.54,1.45,1.54,293000,447730,+0.06,13
109/05/06,1.53,1.54,1.50,1.52,140000,212570,-0.02,12
109/05/07,1.47,1.48,1.47,1.47,144000,212080,-0.05,7
109/05/08,1.42,1.45,1.42,1.44,101000,145610,-0.03,8
109/05/11,1.41,1.42,1.40,1.41,115000,161830,-0.03,9
109/05/12,1.37,1.41,1.37,1.41,133000,186530,0.00,6
109/05/13,1.41,1.46,1.41,1.45,380000,550230,+0.04,16
109/05/14,1.48,1.59,1.47,1.59,897000,1369770,+0.14,44
109/05/15,1.49,1.58,1.49,1.56,734000,1138220,-0.03,15
109/05/18,1.58,1.68,1.58,1.68,273000,441940,+0.12,21
109/05/19,1.65,1.66,1.58,1.60,172000,277250,-0.08,5
109/05/20,1.61,1.64,1.58,1.64,115000,186680,+0.04,5
109/05/21,1.60,1.60,1.46,1.47,263000,402940,-0.17,14
109/05/22,1.51,1.52,1.51,1.52,32000,48340,+0.05,2
109/05/25,1.55,1.55,1.54,1.54,60000,92700,+0.02,2
109/05/26,1.45,1.45,1.45,1.45,2000,2900,-0.09,1
109/05/27,1.49,1.51,1.49,1.51,120000,180300,+0.06,4
109/05/28,1.47,1.53,1.47,1.53,182000,274080,+0.02,9
109/05/29,1.52,1.56,1.50,1.52,172000,263080,-0.01,10
109/06/01,1.49,1.49,1.47,1.47,80000,118400,-0.05,4
109/06/02,1.45,1.47,1.44,1.44,190000,275900,-0.03,9
109/06/03,1.43,1.44,1.38,1.38,213000,305870,-0.06,6
109/06/04,1.30,1.30,1.17,1.17,103000,130810,-0.21,10
109/06/05,1.13,1.28,1.13,1.28,498000,598550,+0.11,13
109/06/08,1.20,1.22,1.18,1.22,603000,727120,-0.06,9
109/06/09,1.22,1.23,1.19,1.23,239000,288220,+0.01,12
109/06/10,1.19,1.19,1.13,1.13,79000,90370,-0.10,5
109/06/11,1.13,1.15,1.13,1.15,72000,82700,+0.02,4
109/06/12,1.19,1.19,1.17,1.17,37000,43430,+0.02,2
109/06/15,1.16,1.18,1.16,1.18,77000,89820,+0.01,2
109/06/16,1.13,1.14,1.12,1.14,77000,87430,-0.04,4
109/06/17,---,---,---,---,0,0,---,0
109/06/18,1.07,1.07,1.07,1.07,16000,17120,-0.02,1
109/06/19,0.99,1.00,0.99,1.00,16000,15900,-0.07,2
