109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,1.41,1.41,1.41,1.41,20000,28200,+0.05,1
109/10/27,1.42,1.45,1.42,1.45,26000,37250,+0.04,5
109/10/28,1.39,1.39,1.33,1.33,61000,82510,-0.12,5
109/10/29,1.17,1.17,1.17,1.17,60000,70200,-0.16,1
109/10/30,1.17,1.17,1.17,1.17,5000,5850,0.00,1
109/11/02,1.17,1.17,1.15,1.15,10000,11600,-0.02,2
109/11/03,---,---,---,---,0,0,---,0
109/11/04,1.30,1.39,1.30,1.39,70000,93370,+0.16,6
109/11/05,1.40,1.40,1.32,1.38,72000,98050,-0.01,6
109/11/06,1.57,1.57,1.57,1.57,2000,3140,+0.19,1
109/11/09,1.65,1.68,1.65,1.68,20000,33150,+0.11,3
109/11/10,1.58,1.64,1.58,1.61,20000,32050,-0.07,3
109/11/11,1.85,1.88,1.85,1.88,20000,37300,+0.27,11
109/11/12,1.94,2.00,1.87,1.87,22000,43020,-0.01,6
109/11/13,1.92,1.92,1.89,1.89,29000,55320,+0.02,4
109/11/16,2.01,2.01,2.01,2.01,18000,36180,+0.12,2
109/11/17,2.14,2.39,2.11,2.11,583000,1306700,+0.10,15
109/11/18,2.03,2.03,1.96,1.99,217000,432430,-0.12,12
109/11/19,1.98,2.08,1.98,2.08,10000,20300,+0.09,2
109/11/20,2.07,2.07,2.07,2.07,5000,10350,-0.01,1
109/11/23,2.10,2.27,2.10,2.27,56000,123000,+0.20,7
109/11/24,2.30,2.79,2.30,2.64,229000,577750,+0.37,21
109/11/25,2.78,2.78,2.43,2.43,210000,551610,-0.21,14
109/11/26,2.54,2.93,2.54,2.86,578000,1596460,+0.43,27
109/11/27,2.84,3.14,2.80,3.14,637000,1963440,+0.28,22
109/11/30,4.09,4.20,4.09,4.19,314000,1314960,+1.05,16
109/12/01,4.56,5.00,4.36,4.71,558000,2568450,+0.52,19
109/12/02,4.40,5.10,4.40,4.99,48000,233350,+0.28,5
109/12/03,5.40,5.55,5.40,5.55,46000,253000,+0.56,5
109/12/04,5.40,5.85,5.40,5.85,21000,114250,+0.30,5
