109/11/04,---,---,---,---,0,0,---,0
109/11/05,1.40,1.48,1.40,1.48,61000,89070,+0.10,5
109/11/06,1.54,1.56,1.49,1.49,73000,112360,+0.01,7
109/11/09,1.54,1.64,1.54,1.63,106000,170480,+0.14,9
109/11/10,1.58,1.58,1.48,1.48,109000,168550,-0.15,6
109/11/11,1.54,1.54,1.52,1.53,185000,284550,+0.05,10
109/11/12,1.47,1.47,1.47,1.47,160000,235200,-0.06,4
109/11/13,1.44,1.49,1.44,1.49,94000,138200,+0.02,7
109/11/16,1.60,1.85,1.58,1.83,834000,1428700,+0.34,28
109/11/17,1.82,1.91,1.63,1.63,594000,1096430,-0.20,34
109/11/18,1.72,1.80,1.70,1.80,191000,332220,+0.17,11
109/11/19,1.77,1.94,1.76,1.82,666000,1227400,+0.02,22
109/11/20,1.85,1.86,1.80,1.85,293000,540000,+0.03,14
109/11/23,2.10,2.15,1.78,1.78,350000,698390,-0.07,20
109/11/24,1.77,1.88,1.73,1.87,274000,491590,+0.09,14
109/11/25,1.75,1.75,1.70,1.70,133000,232700,-0.17,4
109/11/26,1.73,1.75,1.73,1.75,20000,34800,+0.05,2
109/11/27,1.74,1.74,1.74,1.74,3000,5220,-0.01,1
109/11/30,1.81,1.83,1.77,1.77,153000,277360,+0.03,14
109/12/01,1.78,1.78,1.74,1.76,129000,227640,-0.01,6
109/12/02,1.86,2.12,1.86,2.00,539000,1110850,+0.24,35
109/12/03,2.05,2.05,1.97,1.97,134000,271840,-0.03,12
109/12/04,2.11,2.11,2.03,2.03,113000,234330,+0.06,8
109/12/07,2.00,2.00,1.83,1.83,360000,693280,-0.20,12
109/12/08,1.83,1.96,1.83,1.94,154000,294610,+0.11,9
109/12/09,1.97,2.26,1.97,2.26,361000,765430,+0.32,13
109/12/10,2.02,2.08,2.02,2.04,150000,306300,-0.22,9
109/12/11,1.93,1.93,1.79,1.79,115000,218350,-0.25,4
109/12/14,2.08,2.10,1.81,1.81,277000,551730,+0.02,11
109/12/15,1.77,1.77,1.71,1.71,56000,97790,-0.10,6
109/12/16,1.90,1.94,1.90,1.94,135000,261700,+0.23,2
109/12/17,1.88,1.88,1.84,1.84,233000,434880,-0.10,10
109/12/18,1.87,1.87,1.80,1.80,155000,284600,-0.04,5
109/12/21,1.75,1.94,1.75,1.94,448000,837610,+0.14,9
109/12/22,1.90,1.97,1.82,1.82,218000,419900,-0.12,10
109/12/23,1.88,1.94,1.80,1.94,196000,373070,+0.12,11
109/12/24,1.97,1.98,1.93,1.93,93000,181590,-0.01,5
109/12/25,1.95,1.95,1.80,1.80,252000,465590,-0.13,10
