109/12/03,---,---,---,---,0,0,---,0
109/12/04,1.52,1.52,1.52,1.52,12000,18240,+0.08,1
109/12/07,1.58,1.58,1.47,1.48,102000,154160,-0.04,10
109/12/08,1.60,1.61,1.55,1.55,50000,79200,+0.07,5
109/12/09,1.48,1.48,1.47,1.47,30000,44200,-0.08,2
109/12/10,1.55,1.68,1.55,1.68,330000,540250,+0.21,19
109/12/11,1.75,1.75,1.64,1.71,532000,892910,+0.03,17
109/12/14,1.64,1.64,1.63,1.64,175000,286980,-0.07,3
109/12/15,1.53,1.53,1.43,1.43,35000,51650,-0.21,4
109/12/16,1.51,1.58,1.51,1.58,218000,333910,+0.15,14
109/12/17,1.50,1.61,1.50,1.57,172000,272880,-0.01,5
109/12/18,1.45,1.45,1.40,1.43,60000,85700,-0.14,4
109/12/21,1.33,1.64,1.30,1.64,676000,1043470,+0.21,45
109/12/22,1.55,1.83,1.38,1.38,1108000,1798080,-0.26,34
109/12/23,1.44,1.48,1.42,1.42,341000,494230,+0.04,6
109/12/24,1.47,1.52,1.46,1.46,183000,269780,+0.04,8
109/12/25,1.50,1.62,1.49,1.58,281000,439400,+0.12,13
