96/04/23,13.60,14.00,13.60,13.60,471748,6461572,-0.10,116
96/04/24,13.60,13.75,13.50,13.50,279184,3788615,-0.10,82
96/04/25,13.50,13.50,12.75,12.75,383000,5038150,-0.75,101
96/04/26,12.50,13.25,12.50,13.00,404001,5251263,+0.25,89
96/04/27,13.10,13.10,12.80,12.80,69094,893992,-0.20,29
96/04/30,12.80,13.20,12.65,12.70,109319,1407037,-0.10,46
96/05/02,12.75,12.9,12.4,12.8,57094,726424,0.1,36
96/05/03,11.95,11.95,11.95,11.95,295000,3525250,-0.85,75
96/05/04,11.15,11.15,11.15,11.15,168000,1873200,-0.80,22
96/05/07,10.40,10.40,10.40,10.40,1000,10400,-0.75,1
96/05/08,9.68,9.68,9.68,9.68,1000,9680,-0.72,1
96/05/09,9.01,9.01,9.01,9.01,581603,5240243,-0.67,126
96/05/10,8.43,9.64,8.43,9.50,350361,3031380,+0.49,82
96/05/11,9.30,10.15,9.30,10.15,215611,2142098,+0.65,57
96/05/14,10.85,10.85,10.80,10.85,62397,676807,+0.70,17
96/05/15,10.85,11.60,10.40,11.55,335424,3817305,+0.70,83
96/05/16,11.90,11.90,10.80,11.45,133300,1511915,-0.10,22
96/05/17,10.75,10.90,10.70,10.70,70218,755821,-0.75,28
96/05/18,10.10,10.10,10.05,10.05,45000,453000,-0.65,17
96/05/21,9.85,10.60,9.85,10.60,42881,447450,+0.55,16
96/05/22,9.87,10.10,9.87,10.10,12919,128915,-0.50,12
96/05/23,10.10,10.50,10.00,10.50,39704,411240,+0.40,19
96/05/24,10.30,10.50,10.00,10.00,58200,592659,-0.50,16
96/05/25,10.00,10.50,10.00,10.45,26000,272050,+0.45,6
96/05/28,9.75,10.45,9.75,10.45,71000,720200,0.00,14
96/05/29,9.90,9.90,9.90,9.90,2594,25591,-0.55,3
96/05/30,10.05,10.25,10.05,10.10,12139,123090,+0.20,7
96/05/31,9.90,10.00,9.90,10.00,110297,1102740,-0.10,32
96/06/01,10.00,10.10,10.00,10.00,45297,454970,0.00,17
96/06/04,10.10,10.10,10.00,10.10,15000,151200,+0.10,6
96/06/05,10.10,10.80,10.10,10.80,70397,726289,+0.70,17
96/06/06,10.80,10.80,10.80,10.80,7999,86089,0.00,4
96/06/07,10.30,10.40,10.30,10.40,71429,738818,-0.40,10
96/06/08,10.20,10.35,10.20,10.20,46360,475085,-0.20,13
96/06/11,9.49,10.20,9.49,10.20,83100,819155,0.00,16
96/06/12,10.05,10.20,10.05,10.10,44176,447390,-0.10,10
96/06/13,10.20,10.80,10.20,10.40,83100,880770,+0.30,22
96/06/14,10.40,10.95,10.40,10.60,72185,770911,+0.20,19
96/06/15,10.00,10.95,10.00,10.60,81200,871450,0.00,12
96/06/20,10.65,11.30,10.65,10.90,101000,1110600,+0.30,21
96/06/21,11.00,11.60,11.00,11.55,90200,1031640,+0.65,26
96/06/22,11.50,11.90,11.50,11.90,9496,110828,+0.35,10
96/06/23,11.85,12.00,11.85,12.00,15800,189060,+0.10,10
96/06/25,11.65,12.00,11.50,11.50,70003,826283,-0.50,20
96/06/26,11.95,12.25,11.80,12.00,272503,3283985,+0.50,56
96/06/27,11.60,12.60,11.60,12.10,227100,2779760,+0.10,59
96/06/28,12.45,12.90,12.45,12.70,340450,4352184,+0.60,69
96/06/29,13.55,13.55,12.65,12.65,194500,2515200,-0.05,41
