108/07/08,1.18,1.18,1.18,1.18,110000,129800,-0.02,4
108/07/09,1.20,1.26,1.20,1.26,110000,132600,+0.08,2
108/07/10,1.25,1.25,1.25,1.25,60000,75000,-0.01,3
108/07/11,1.34,1.34,1.33,1.33,77000,102980,+0.08,4
108/07/12,1.27,1.27,1.21,1.21,118000,147550,-0.12,7
108/07/15,1.24,1.25,1.21,1.21,319000,397210,0.00,12
108/07/16,1.28,1.28,1.24,1.24,109000,137200,+0.03,4
108/07/17,1.30,1.33,1.29,1.33,198000,258910,+0.09,13
108/07/18,1.33,1.33,1.25,1.28,107000,139400,-0.05,7
108/07/19,1.43,1.45,1.38,1.40,521000,725450,+0.12,15
108/07/22,1.49,1.81,1.48,1.81,263000,406030,+0.41,20
108/07/23,1.97,1.97,1.80,1.84,371000,705120,+0.03,18
108/07/24,1.93,2.02,1.91,1.97,170000,333280,+0.13,16
108/07/25,1.96,2.03,1.96,2.02,15000,30180,+0.05,4
108/07/26,1.93,2.05,1.93,2.05,173000,347860,+0.03,8
108/07/29,1.99,1.99,1.99,1.99,50000,99500,-0.06,1
108/07/30,1.96,1.96,1.78,1.96,150000,278460,-0.03,22
108/07/31,1.89,1.96,1.86,1.93,201000,375890,-0.03,11
108/08/01,1.94,1.94,1.89,1.91,157000,302200,-0.02,12
108/08/02,1.78,1.78,1.64,1.68,167000,282190,-0.23,12
108/08/05,1.59,1.70,1.59,1.64,21000,34110,-0.04,4
108/08/06,1.50,1.81,1.50,1.80,86000,151270,+0.16,10
108/08/07,1.86,1.86,1.80,1.80,71000,129640,0.00,6
108/08/08,1.89,1.99,1.89,1.98,74000,142150,+0.18,8
108/08/12,2.00,2.02,1.90,1.90,59000,116090,-0.08,10
108/08/13,1.80,1.80,1.75,1.75,14000,25100,-0.15,4
108/08/14,1.99,1.99,1.89,1.89,26000,50560,+0.14,6
108/08/15,1.74,1.74,1.68,1.68,60000,103540,-0.21,10
108/08/16,1.77,1.77,1.76,1.77,44000,77630,+0.09,5
108/08/19,1.85,1.88,1.82,1.85,60000,111270,+0.08,9
108/08/20,1.97,1.97,1.85,1.85,71000,138960,0.00,11
108/08/21,1.87,1.93,1.86,1.93,89000,169000,+0.08,6
108/08/22,1.96,1.96,1.83,1.83,48000,88780,-0.10,6
108/08/23,1.81,1.82,1.77,1.79,90000,162040,-0.04,7
108/08/26,1.72,1.76,1.71,1.76,107000,185110,-0.03,8
108/08/27,1.80,1.81,1.67,1.67,185000,323990,-0.09,22
108/08/28,1.64,1.66,1.53,1.57,117000,183630,-0.10,14
108/08/29,1.59,1.61,1.59,1.61,94000,151140,+0.04,4
108/08/30,1.70,1.70,1.67,1.67,17000,28590,+0.06,3
108/09/02,1.65,1.67,1.65,1.67,3000,4990,0.00,2
108/09/03,1.73,1.78,1.71,1.71,63000,109160,+0.04,5
108/09/04,1.73,1.79,1.70,1.79,393000,692430,+0.08,19
108/09/05,1.92,1.98,1.81,1.81,314000,598740,+0.02,24
108/09/06,1.83,1.85,1.74,1.74,96000,172230,-0.07,11
108/09/09,1.79,1.80,1.68,1.68,126000,219000,-0.06,11
108/09/10,1.64,1.64,1.61,1.61,8000,12970,-0.07,3
108/09/11,1.59,1.70,1.59,1.68,202000,337820,+0.07,8
108/09/12,1.76,1.78,1.67,1.68,241000,421880,0.00,16
108/09/16,1.65,1.66,1.63,1.66,81000,132630,-0.02,6
108/09/17,1.77,1.83,1.74,1.83,332000,595130,+0.17,32
108/09/18,1.92,2.18,1.90,2.15,342000,684200,+0.32,36
108/09/19,2.15,2.15,2.08,2.09,200000,420720,-0.06,18
108/09/20,2.11,2.14,2.07,2.09,123000,260820,0.00,10
