109/11/26,2.71,2.71,2.71,2.71,5000,13550,0.26,1
109/11/27,2.73,2.73,2.67,2.67,15000,40450,-0.04,3
109/11/30,2.59,2.59,2.59,2.59,80000,207200,-0.08,2
109/12/01,2.73,2.73,2.73,2.73,80000,218400,0.14,2
109/12/02,2.58,2.61,2.57,2.57,221000,568980,-0.16,3
109/12/03,2.61,2.61,2.56,2.56,91000,235660,-0.01,5
109/12/04,2.48,2.48,2.40,2.40,85000,209240,-0.16,7
109/12/07,2.42,2.42,2.33,2.33,35000,83200,-0.07,3
109/12/08,2.31,2.31,2.19,2.20,105000,231750,-0.13,6
109/12/09,2.15,2.15,2.11,2.14,24000,51160,-0.06,3
109/12/10,2.26,2.33,2.26,2.33,55000,125750,0.19,4
109/12/11,2.40,2.40,2.34,2.38,15000,35700,0.05,5
109/12/14,2.28,2.29,2.27,2.29,16000,36500,-0.09,3
109/12/15,2.40,2.48,2.40,2.48,74000,179290,0.19,7
109/12/16,2.30,2.30,2.21,2.21,93000,209000,-0.27,8
109/12/17,2.26,2.28,2.26,2.27,14000,31830,0.06,4
109/12/18,--,--,--,--,0,0,0.00,0
109/12/21,2.33,2.33,2.10,2.11,20000,42970,0.00,3
109/12/22,2.13,2.13,2.11,2.11,14000,29740,0.00,2
109/12/23,2.32,2.32,2.26,2.26,9000,20580,0.15,2
109/12/24,2.18,2.18,2.13,2.13,10000,21550,-0.13,2
109/12/25,2.05,2.05,2.05,2.05,1000,2050,-0.08,1
