109/12/14,---,---,---,---,0,0,---,0
109/12/15,1.89,2.05,1.89,2.05,286000,560060,+0.14,13
109/12/16,1.85,1.91,1.85,1.89,333000,625550,-0.16,11
109/12/17,1.82,1.97,1.82,1.97,57000,111770,+0.08,6
109/12/18,2.00,2.03,1.99,2.03,100000,199140,+0.06,5
109/12/21,1.94,2.13,1.94,2.09,215000,452660,+0.06,9
109/12/22,1.90,2.00,1.81,2.00,181000,337230,-0.09,12
109/12/23,1.87,1.92,1.84,1.84,262000,492580,-0.16,6
109/12/24,1.80,1.88,1.80,1.88,222000,400460,+0.04,4
109/12/25,1.87,1.87,1.87,1.87,20000,37400,-0.01,1
109/12/28,---,---,---,---,0,0,---,0
109/12/29,1.64,1.64,1.64,1.64,3000,4920,-0.15,1
109/12/30,1.63,1.63,1.60,1.60,5000,8090,-0.04,2
109/12/31,1.56,1.56,1.56,1.56,2000,3120,-0.04,1
