109/12/02,---,---,---,---,0,0,---,0
109/12/03,0.56,0.56,0.50,0.50,175000,94500,-0.18,3
109/12/04,0.50,0.50,0.50,0.50,50000,25000,0.00,1
109/12/07,0.59,0.59,0.59,0.59,61000,35990,+0.09,1
109/12/08,0.53,0.53,0.49,0.50,271000,135330,-0.09,3
109/12/09,0.42,0.42,0.34,0.35,125000,50720,-0.15,6
109/12/10,0.36,0.41,0.36,0.40,90000,34650,+0.05,9
109/12/11,0.33,0.42,0.30,0.37,467000,148360,-0.03,8
109/12/14,0.35,0.36,0.35,0.35,190000,66700,-0.02,6
109/12/15,0.32,0.40,0.32,0.40,65000,21200,+0.05,3
109/12/16,0.35,0.35,0.34,0.34,90000,30650,-0.06,3
109/12/17,0.34,0.34,0.33,0.34,462000,154080,0.00,6
109/12/18,0.39,0.40,0.37,0.40,360000,141000,+0.06,11
109/12/21,0.38,0.43,0.38,0.43,72000,30460,+0.03,4
109/12/22,0.38,0.39,0.33,0.39,92000,33900,-0.04,6
109/12/23,0.33,0.34,0.33,0.34,80000,26800,-0.05,2
109/12/24,---,---,---,---,0,0,---,0
109/12/25,0.34,0.34,0.34,0.34,330000,112200,0.00,4
109/12/28,0.31,0.31,0.31,0.31,40000,12400,-0.03,1
109/12/29,0.24,0.24,0.24,0.24,30000,7200,-0.07,2
109/12/30,0.24,0.24,0.24,0.24,40000,9600,0.00,1
109/12/31,0.23,0.23,0.23,0.23,10000,2300,-0.01,1
