109/11/30,---,---,---,---,0,0,---,0
109/12/01,0.74,0.77,0.74,0.74,67000,50400,-0.11,9
109/12/02,0.74,0.76,0.67,0.67,349000,245450,-0.07,24
109/12/03,0.64,0.64,0.58,0.59,197000,119920,-0.08,31
109/12/04,0.59,0.59,0.57,0.57,91000,53280,-0.02,6
109/12/07,0.59,0.69,0.59,0.64,372000,244340,+0.07,22
109/12/08,0.59,0.61,0.55,0.58,219000,125440,-0.06,11
109/12/09,0.49,0.49,0.41,0.42,536000,230160,-0.16,21
109/12/10,0.46,0.48,0.44,0.46,251000,116070,+0.04,13
109/12/11,0.39,0.50,0.39,0.44,243000,112250,-0.02,17
109/12/14,0.43,0.44,0.43,0.44,30000,13100,0.00,5
109/12/15,0.41,0.49,0.41,0.49,479000,216070,+0.05,24
109/12/16,0.45,0.45,0.43,0.43,237000,105050,-0.06,9
109/12/17,0.45,0.46,0.45,0.46,172000,77550,+0.03,5
109/12/18,0.47,0.50,0.46,0.49,283000,136360,+0.03,13
109/12/21,0.48,0.53,0.48,0.49,217000,109670,0.00,17
109/12/22,0.45,0.48,0.42,0.48,176000,77080,-0.01,8
109/12/23,0.43,0.44,0.41,0.41,266000,110740,-0.07,8
109/12/24,---,---,---,---,0,0,---,0
109/12/25,0.44,0.44,0.43,0.43,70000,30600,0.00,3
