109/11/30,---,---,---,---,0,0,---,0
109/12/01,1.18,1.31,1.18,1.31,228000,288880,+0.19,17
109/12/02,1.30,1.35,1.25,1.31,254000,327970,0.00,21
109/12/03,1.32,1.40,1.27,1.30,118000,157380,-0.01,10
109/12/04,1.29,1.35,1.19,1.19,97000,128320,-0.11,5
109/12/07,1.14,1.15,0.96,0.96,55000,60100,-0.23,3
109/12/08,1.03,1.06,1.02,1.02,246000,254540,+0.06,4
109/12/09,1.07,1.29,1.07,1.23,589000,671330,+0.21,17
109/12/10,1.17,1.35,1.17,1.33,443000,571510,+0.10,16
109/12/11,1.64,2.00,1.61,2.00,101000,173820,+0.67,19
109/12/14,1.81,1.81,1.69,1.76,49000,85570,-0.24,6
109/12/15,1.66,1.66,1.55,1.58,79000,123610,-0.18,3
109/12/16,1.50,1.61,1.50,1.59,102000,160150,+0.01,4
109/12/17,1.59,1.59,1.45,1.45,51000,79390,-0.14,8
109/12/18,1.41,1.41,1.38,1.38,3000,4190,-0.07,3
109/12/21,1.33,1.41,1.25,1.30,149000,204140,-0.08,12
109/12/22,1.33,1.45,1.30,1.30,220000,307340,0.00,8
109/12/23,1.30,1.49,1.30,1.49,270000,362920,+0.19,9
109/12/24,1.67,1.77,1.61,1.61,655000,1088880,+0.12,19
109/12/25,1.75,2.10,1.75,2.10,448000,895170,+0.49,12
109/12/28,2.38,2.38,2.32,2.38,72000,170160,+0.28,3
109/12/29,2.26,2.43,2.26,2.43,2000,4690,+0.05,2
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
