108/10/01,1.61,1.61,1.61,1.61,5000,8050,0.00,1
108/10/02,---,---,---,---,0,0,---,0
108/10/03,1.63,1.63,1.56,1.56,3000,4820,-0.03,2
108/10/04,1.51,1.51,1.51,1.51,3000,4530,-0.05,2
108/10/07,1.55,1.57,1.55,1.57,31000,48450,+0.06,2
108/10/08,1.50,1.52,1.47,1.50,45000,67000,-0.07,7
108/10/09,1.47,1.49,1.47,1.49,33000,49070,-0.01,3
108/10/14,1.47,1.47,1.47,1.47,28000,41160,-0.02,1
108/10/15,1.40,1.41,1.39,1.39,14000,19630,-0.08,4
108/10/16,1.43,1.43,1.43,1.43,12000,17160,+0.04,1
108/10/17,1.41,1.41,1.41,1.41,13000,18330,-0.02,2
108/10/18,1.40,1.41,1.40,1.41,198000,277250,0.00,8
108/10/21,1.37,1.39,1.33,1.33,254000,352160,-0.08,12
108/10/22,1.27,1.34,1.27,1.34,262000,345680,+0.01,11
108/10/23,1.33,1.36,1.27,1.27,347000,467190,-0.07,11
108/10/24,1.23,1.23,1.18,1.19,148000,180800,-0.08,9
108/10/25,---,---,---,---,0,0,---,0
108/10/28,1.23,1.24,1.21,1.21,81000,99740,+0.01,6
108/10/29,1.18,1.20,1.18,1.20,172000,206200,-0.01,4
108/10/30,1.23,1.27,1.23,1.27,588000,732620,+0.07,14
108/10/31,1.26,1.43,1.25,1.43,795000,1057020,+0.16,35
108/11/01,1.42,1.51,1.40,1.49,648000,936040,+0.06,40
108/11/04,1.47,1.49,1.42,1.47,471000,689380,-0.02,16
108/11/05,1.44,1.44,1.40,1.41,125000,179580,-0.06,8
108/11/06,1.42,1.46,1.41,1.45,36000,51460,+0.04,5
108/11/07,1.52,1.67,1.52,1.63,953000,1497790,+0.18,39
108/11/08,1.67,1.68,1.62,1.68,1078000,1785680,+0.05,27
108/11/11,1.71,1.76,1.66,1.68,123000,208330,0.00,11
108/11/12,1.62,1.64,1.62,1.64,192000,314280,-0.04,7
108/11/13,1.57,1.57,1.55,1.55,205000,319450,-0.09,4
108/11/14,1.56,1.57,1.53,1.57,118000,183780,+0.02,5
108/11/15,1.58,1.59,1.58,1.59,238000,378310,+0.02,7
108/11/18,1.60,1.67,1.60,1.67,204000,334950,+0.08,11
108/11/19,1.67,1.69,1.67,1.69,107000,179700,+0.02,6
108/11/20,1.70,1.79,1.69,1.79,244000,421190,+0.10,18
