109/11/05,---,---,---,---,0,0,---,0
109/11/06,0.98,0.98,0.98,0.98,8000,7840,-0.07,1
109/11/09,0.97,0.97,0.97,0.97,8000,7760,-0.01,1
109/11/10,0.98,1.19,0.98,1.10,501000,547850,+0.13,20
109/11/11,1.12,1.18,1.11,1.18,342000,391300,+0.08,16
109/11/12,1.21,1.26,1.21,1.26,549000,679090,+0.08,17
109/11/13,1.20,1.24,1.17,1.21,391000,473250,-0.05,23
109/11/16,1.25,1.25,1.20,1.22,201000,245820,+0.01,12
109/11/17,1.19,1.21,1.17,1.20,247000,292060,-0.02,15
109/11/18,1.17,1.18,1.15,1.18,21000,24480,-0.02,4
109/11/19,1.15,1.19,1.15,1.17,50000,58570,-0.01,6
109/11/20,1.15,1.16,1.08,1.09,112000,124630,-0.08,15
109/11/23,1.08,1.11,1.08,1.11,20000,22050,+0.02,3
109/11/24,1.13,1.15,1.13,1.15,228000,260820,+0.04,5
109/11/25,1.17,1.19,1.16,1.19,351000,411990,+0.04,34
109/11/26,1.15,1.15,1.09,1.09,125000,140700,-0.10,12
109/11/27,1.06,1.09,1.06,1.06,245000,261220,-0.03,32
109/11/30,1.06,1.13,1.06,1.12,120000,131690,+0.06,14
109/12/01,1.12,1.14,1.12,1.12,119000,135000,0.00,8
109/12/02,1.13,1.13,1.13,1.13,1000,1130,+0.01,1
109/12/03,1.15,1.16,1.15,1.16,14000,16170,+0.03,3
109/12/04,1.15,1.21,1.15,1.18,213000,252160,+0.02,9
109/12/07,1.19,1.19,1.18,1.18,201000,239120,0.00,7
109/12/08,1.12,1.12,1.06,1.07,29000,31130,-0.11,4
109/12/09,1.08,1.13,1.08,1.10,30000,33050,+0.03,4
109/12/10,1.03,1.09,1.03,1.09,6000,6240,-0.01,2
109/12/11,1.08,1.11,1.08,1.10,946000,1048960,+0.01,31
109/12/14,1.11,1.11,1.04,1.04,39000,42140,-0.06,5
109/12/15,1.05,1.08,1.05,1.08,40000,42900,+0.04,2
109/12/16,---,---,---,---,0,0,---,0
109/12/17,1.04,1.08,1.04,1.07,103000,109070,+0.03,7
109/12/18,1.02,1.04,1.02,1.04,325000,332020,-0.03,9
109/12/21,---,---,---,---,0,0,---,0
109/12/22,1.02,1.04,1.02,1.04,457000,469480,+0.02,11
109/12/23,1.05,1.05,1.02,1.03,98000,101900,-0.01,4
109/12/24,0.96,0.97,0.96,0.97,80000,77000,-0.06,4
109/12/25,---,---,---,---,0,0,---,0
109/12/28,---,---,---,---,0,0,---,0
109/12/29,0.95,0.95,0.92,0.93,63000,59220,-0.01,3
109/12/30,0.92,0.92,0.77,0.77,68000,57150,-0.16,6
109/12/31,0.74,0.77,0.74,0.77,7000,5210,0.00,2
