109/09/02,---,---,---,---,0,0,---,0
109/09/03,1.18,1.19,1.18,1.19,86000,102190,+0.01,3
109/09/04,1.27,1.28,1.27,1.28,96000,122020,+0.09,4
109/09/07,1.25,1.36,1.25,1.36,30000,38530,+0.08,8
109/09/08,1.32,1.34,1.32,1.34,65000,86700,-0.02,3
109/09/09,1.35,1.37,1.35,1.37,118000,160190,+0.03,4
109/09/10,1.30,1.30,1.30,1.30,73000,94900,-0.07,3
109/09/11,1.31,1.33,1.31,1.33,43000,56670,+0.03,2
109/09/14,1.32,1.34,1.32,1.34,63000,83560,+0.01,3
109/09/15,1.22,1.24,1.22,1.24,130000,159580,-0.10,24
109/09/16,1.19,1.22,1.19,1.21,180000,217220,-0.03,22
109/09/17,1.16,1.18,1.16,1.18,70000,81300,-0.03,21
109/09/18,---,---,---,---,0,0,---,0
109/09/21,1.10,1.13,1.10,1.13,78000,87460,0.00,5
109/09/22,1.13,1.14,1.13,1.14,78000,88580,+0.01,2
109/09/23,---,---,---,---,0,0,---,0
109/09/24,1.17,1.21,1.17,1.21,40000,47440,+0.07,3
109/09/25,1.18,1.30,1.18,1.30,62000,75800,+0.09,5
109/09/28,1.26,1.26,1.26,1.26,22000,27720,-0.04,2
109/09/29,1.17,1.17,1.17,1.17,13000,15210,-0.09,1
109/09/30,1.21,1.22,1.21,1.22,19000,23050,+0.05,2
109/10/05,1.13,1.13,1.13,1.13,26000,29380,-0.09,2
109/10/06,1.02,1.02,0.98,0.99,40000,40140,-0.14,17
109/10/07,0.97,1.01,0.97,1.00,47000,46430,+0.01,22
109/10/08,1.02,1.08,1.02,1.07,350000,364700,+0.07,31
109/10/12,1.11,1.21,1.11,1.21,510000,591780,+0.14,16
109/10/13,1.22,1.22,1.21,1.21,234000,285160,0.00,5
109/10/14,1.18,1.25,1.18,1.25,258000,310370,+0.04,9
109/10/15,1.22,1.24,1.21,1.21,274000,335000,-0.04,28
109/10/16,1.22,1.26,1.21,1.25,142000,175520,+0.04,24
109/10/19,1.30,1.37,1.30,1.35,191000,256820,+0.10,28
109/10/20,1.38,1.38,1.33,1.33,152000,203410,-0.02,6
109/10/21,1.28,1.32,1.28,1.32,106000,137760,-0.01,22
109/10/22,1.33,1.41,1.33,1.40,218000,297450,+0.08,24
109/10/23,1.35,1.35,1.35,1.35,187000,252450,-0.05,5
109/10/26,1.35,1.37,1.35,1.37,90000,122740,+0.02,5
109/10/27,1.39,1.39,1.38,1.38,75000,104110,+0.01,5
109/10/28,1.32,1.41,1.32,1.41,123000,170610,+0.03,6
109/10/29,1.51,1.56,1.51,1.52,167000,253380,+0.11,16
109/10/30,1.47,1.47,1.47,1.47,24000,35280,-0.05,2
109/11/02,1.42,1.53,1.42,1.53,35000,52800,+0.06,4
109/11/03,1.50,1.50,1.49,1.49,35000,52450,-0.04,3
109/11/04,---,---,---,---,0,0,---,0
109/11/05,1.43,1.43,1.43,1.43,5000,7150,+0.02,1
109/11/06,1.24,1.24,1.24,1.24,5000,6200,-0.19,1
109/11/09,1.17,1.17,1.17,1.17,11000,12870,-0.07,1
109/11/10,1.13,1.24,1.11,1.24,528000,626690,+0.07,15
109/11/11,1.10,1.12,1.01,1.05,563000,623290,-0.19,28
109/11/12,1.08,1.11,1.03,1.03,171000,185500,-0.02,13
109/11/13,1.04,1.07,1.04,1.07,231000,243270,+0.04,8
109/11/16,1.09,1.09,1.09,1.09,116000,126440,+0.02,5
109/11/17,1.03,1.09,1.03,1.09,636000,690110,0.00,8
109/11/18,1.04,1.07,1.02,1.04,98000,102140,-0.05,6
109/11/19,1.01,1.06,1.01,1.06,109000,113350,+0.02,9
109/11/20,1.04,1.05,1.03,1.05,109000,113230,-0.01,5
109/11/23,1.00,1.03,1.00,1.03,122000,124240,-0.02,3
109/11/24,0.99,1.01,0.99,1.01,122000,121180,-0.02,12
109/11/25,0.98,1.02,0.98,1.02,40000,40000,+0.01,4
109/11/26,0.98,1.03,0.98,1.02,539000,529150,0.00,14
109/11/27,1.01,1.01,1.00,1.00,40000,40270,-0.02,6
109/11/30,0.89,0.92,0.89,0.92,88000,78820,-0.08,15
109/12/01,0.94,0.94,0.94,0.94,20000,18800,+0.02,20
109/12/02,0.86,0.86,0.86,0.86,20000,17200,-0.08,1
109/12/03,0.77,0.82,0.77,0.81,214000,170210,-0.05,14
109/12/04,0.80,0.91,0.80,0.90,462000,385850,+0.09,11
