109/11/26,1.61,1.61,1.61,1.61,100000,161000,+0.03,1
109/11/27,1.67,1.70,1.67,1.70,132000,220980,+0.09,4
109/11/30,1.56,1.60,1.55,1.55,272000,426340,-0.15,11
109/12/01,1.53,1.54,1.53,1.54,40000,61460,-0.01,10
109/12/02,---,---,---,---,0,0,---,0
109/12/03,---,---,---,---,0,0,---,0
109/12/04,1.49,1.49,1.49,1.49,34000,50660,+0.06,1
109/12/07,1.59,1.59,1.59,1.59,34000,54060,+0.10,1
109/12/08,---,---,---,---,0,0,---,0
109/12/09,1.12,1.12,1.12,1.12,3000,3360,-0.10,1
109/12/10,1.17,1.17,1.08,1.09,76000,86220,-0.03,7
109/12/11,1.15,1.25,1.15,1.25,8000,9700,+0.16,2
109/12/14,1.42,1.53,1.41,1.53,213000,312720,+0.28,6
109/12/15,1.47,1.59,1.47,1.59,250000,383820,+0.06,10
109/12/16,1.52,1.52,1.49,1.50,122000,182740,-0.09,6
109/12/17,---,---,---,---,0,0,---,0
109/12/18,---,---,---,---,0,0,---,0
109/12/21,1.65,1.65,1.65,1.65,10000,16500,+0.10,1
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
109/12/28,---,---,---,---,0,0,---,0
109/12/29,---,---,---,---,0,0,---,0
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
