96/04/23,14.70,15.80,14.70,15.80,7352,110697,+1.00,9
96/04/24,15.90,16.80,15.90,16.80,3127,50732,+1.00,5
96/04/25,15.65,15.65,15.65,15.65,1270,19875,-1.15,3
96/04/26,16.70,16.70,15.65,15.65,5291,83765,0.00,8
96/04/27,15.65,15.65,15.65,15.65,2613,40801,0.00,4
96/04/30,15.65,16.70,15.65,16.70,7562,121067,+1.05,7
96/05/02,15.55,15.55,15.55,15.55,23000,357650,-1.15,6
96/05/03,14.50,14.50,14.50,14.50,17000,246500,-1.05,4
96/05/04,15.50,15.50,15.50,15.50,1000,15500,+1.00,1
96/05/07,0.00,0.00,0.00,0.00,800,11560,---,1
96/05/08,0.00,0.00,0.00,0.00,0,0,---,0
96/05/09,14.45,14.45,14.45,14.45,10000,144500,-1.05,2
96/05/10,14.45,14.45,13.45,13.50,4000,54850,-0.95,3
96/05/11,0.00,0.00,0.00,0.00,256,3225,---,1
96/05/14,0.00,0.00,0.00,0.00,0,0,---,0
96/05/15,13.50,13.50,13.50,13.50,4000,54000,0.00,2
96/05/16,14.40,14.40,14.40,14.40,1431,20089,+0.90,2
96/05/17,0.00,0.00,0.00,0.00,25,337,---,1
96/05/18,14.00,14.00,14.00,14.00,1537,21303,-0.40,2
96/05/21,13.95,14.95,13.95,14.95,4000,58800,+0.95,3
96/05/22,14.95,14.95,14.95,14.95,1000,14950,0.00,1
96/05/23,15.90,15.90,15.90,15.90,2434,38179,+0.95,2
96/05/24,0.00,0.00,0.00,0.00,0,0,---,0
96/05/25,0.00,0.00,0.00,0.00,0,0,---,0
96/05/28,0.00,0.00,0.00,0.00,0,0,---,0
96/05/29,0.00,0.00,0.00,0.00,0,0,---,0
96/05/30,0.00,0.00,0.00,0.00,0,0,---,0
96/05/31,0.00,0.00,0.00,0.00,0,0,---,0
96/06/01,0.00,0.00,0.00,0.00,256,3840,---,1
96/06/04,0.00,0.00,0.00,0.00,0,0,---,0
96/06/05,14.80,14.80,14.80,14.80,1230,18204,-1.10,2
96/06/06,0.00,0.00,0.00,0.00,0,0,---,0
96/06/07,0.00,0.00,0.00,0.00,0,0,---,0
96/06/08,0.00,0.00,0.00,0.00,0,0,---,0
96/06/11,14.00,14.00,14.00,14.00,1000,14000,-0.80,1
96/06/12,0.00,0.00,0.00,0.00,0,0,---,0
96/06/13,0.00,0.00,0.00,0.00,0,0,---,0
96/06/14,13.20,13.20,13.20,13.20,2000,26400,-0.80,1
96/06/15,12.30,14.00,12.30,14.00,2000,26300,+0.80,2
96/06/20,0.00,0.00,0.00,0.00,0,0,---,0
96/06/21,0.00,0.00,0.00,0.00,0,0,---,0
96/06/22,0.00,0.00,0.00,0.00,282,3694,---,1
96/06/23,0.00,0.00,0.00,0.00,0,0,---,0
96/06/25,0.00,0.00,0.00,0.00,0,0,---,0
96/06/26,0.00,0.00,0.00,0.00,0,0,---,0
96/06/27,0.00,0.00,0.00,0.00,0,0,---,0
96/06/28,0.00,0.00,0.00,0.00,512,6680,---,2
96/06/29,14.95,14.95,14.95,14.95,1768,25240,+0.95,3
96/07/02,14.00,14.00,14.00,14.00,1000,14000,-0.95,1
96/07/03,0.00,0.00,0.00,0.00,0,0,---,0
96/07/04,14.00,14.00,14.00,14.00,1768,24368,0.00,2
96/07/05,13.05,14.60,13.05,14.60,3000,40700,+0.60,3
96/07/06,14.00,14.00,14.00,14.00,1999,27584,-0.60,5
96/07/09,13.80,13.80,13.80,13.80,1562,21218,-0.20,2
96/07/10,13.80,14.75,13.80,14.75,25145,365352,+0.95,17
96/07/11,15.75,15.75,15.75,15.75,3025,47643,+1.00,3
96/07/12,16.85,16.85,16.85,16.85,8613,145128,+1.10,7
96/07/13,17.50,17.50,17.20,17.40,53000,924700,+0.55,19
96/07/16,18.60,18.60,18.40,18.60,60510,1122381,+1.20,25
96/07/17,19.00,19.50,19.00,19.00,39256,747864,+0.40,14
96/07/18,20.30,20.30,19.00,19.00,5868,115910,0.00,8
96/07/19,19.20,19.20,19.00,19.00,2768,52291,0.00,5
96/07/20,18.50,18.70,17.70,17.70,32000,586300,-1.30,7
96/07/23,16.50,16.50,16.50,16.50,5000,82500,-1.20,2
96/07/24,15.60,15.70,15.50,15.60,19964,311244,-0.90,9
96/07/25,16.50,16.65,16.50,16.65,21000,348000,+1.05,7
96/07/26,16.60,16.70,16.20,16.20,13614,225889,-0.45,10
96/07/27,15.10,15.10,15.10,15.10,10000,151000,-1.10,2
96/07/30,16.00,16.00,14.50,14.50,4000,60000,-0.60,3
96/07/31,15.00,15.00,15.00,15.00,19000,285000,+0.50,8
96/08/01,15.20,15.50,15.20,15.50,21000,322500,+0.50,4
96/08/02,15.60,15.60,14.60,14.60,11000,167000,-0.90,4
96/08/03,0.00,0.00,0.00,0.00,0,0,---,0
96/08/06,15.20,15.20,15.20,15.20,4000,60800,+0.60,1
96/08/07,0.00,0.00,0.00,0.00,0,0,---,0
96/08/08,0.00,0.00,0.00,0.00,0,0,---,0
96/08/09,16.20,16.20,16.20,16.20,1000,16200,+1.00,1
96/08/10,0.00,0.00,0.00,0.00,0,0,---,0
96/08/13,16.60,16.80,16.60,16.80,2256,37368,+0.60,3
96/08/14,16.50,16.50,16.50,16.50,5000,82500,-0.30,1
96/08/15,15.90,16.70,15.90,16.70,11000,178200,+0.20,4
96/08/16,16.50,16.50,16.50,16.50,2000,33000,-0.20,1
96/08/17,16.00,16.00,15.35,15.35,2000,31350,-1.15,2
96/08/20,0.00,0.00,0.00,0.00,0,0,---,0
96/08/21,16.40,16.40,16.40,16.40,1000,16400,+1.05,1
96/08/22,0.00,0.00,0.00,0.00,256,3993,---,1
96/08/23,0.00,0.00,0.00,0.00,0,0,---,0
96/08/24,0.00,0.00,0.00,0.00,0,0,---,0
96/08/27,0.00,0.00,0.00,0.00,256,4224,---,1
96/08/28,0.00,0.00,0.00,0.00,947,16099,---,2
96/08/29,18.15,18.15,17.00,17.00,26000,466000,0.00,13
96/08/30,18.15,18.15,18.15,18.15,1000,18150,+1.15,1
96/08/31,19.40,19.40,19.00,19.40,15251,291769,+1.25,9
96/09/03,19.70,20.75,19.70,20.75,5512,112274,+1.35,6
96/09/04,21.90,22.00,19.80,22.00,53000,1125750,+1.25,15
96/09/05,22.00,23.50,22.00,23.50,246879,5752921,+1.50,107
96/09/06,25.10,25.10,25.10,25.10,268355,6735701,+1.60,68
96/09/07,26.85,26.85,26.85,26.85,234632,6299868,+1.75,56
96/09/10,28.70,28.70,28.70,28.70,32578,934986,+1.85,21
96/09/11,30.70,30.70,30.70,30.70,69546,2135053,+2.00,47
96/09/12,32.80,32.80,32.80,32.80,48476,1590007,+2.10,34
96/09/13,35.05,35.05,35.05,35.05,48181,1688737,+2.25,37
96/09/14,37.50,37.50,32.60,34.30,426786,14851555,-0.75,216
96/09/17,31.95,32.10,31.90,31.90,92052,2942107,-2.40,53
96/09/19,29.70,29.70,29.70,29.70,91000,2702700,-2.20,37
96/09/20,27.65,30.30,27.65,29.70,133768,3859830,0.00,62
96/09/21,29.70,30.30,29.00,29.00,41000,1221900,-0.70,25
96/09/26,27.00,29.80,27.00,29.80,22814,634792,+0.80,27
96/09/27,27.80,31.80,27.80,31.80,57000,1747099,+2.00,41
96/09/28,34.00,34.00,32.00,34.00,113264,3842442,+2.20,71
96/09/29,34.00,35.00,32.00,33.90,77377,2562301,-0.10,65
96/10/01,33.90,34.80,32.10,33.90,32351,1074776,0.00,31
96/10/02,33.90,34.00,32.20,33.90,13384,451633,0.00,12
96/10/03,33.50,33.50,32.20,33.50,12684,419896,-0.40,15
96/10/04,31.30,33.30,31.30,33.25,13930,452496,-0.25,13
