108/03/21,---,---,---,---,0,0,---,0
108/03/22,2.63,2.69,2.63,2.69,666000,1773880,+0.06,29
108/03/25,2.45,2.62,2.43,2.62,208000,519410,-0.07,6
108/03/26,2.76,2.78,2.75,2.76,51000,140860,+0.14,5
108/03/27,2.95,3.14,2.93,3.08,238000,725180,+0.32,12
108/03/28,3.05,3.08,2.96,2.98,62000,188970,-0.10,7
108/03/29,2.92,2.92,2.85,2.85,721000,2074280,-0.13,11
108/04/01,2.95,3.11,2.95,3.06,57000,173340,+0.21,7
108/04/02,3.22,3.79,3.22,3.79,93000,319630,+0.73,11
108/04/03,3.67,3.83,3.63,3.70,218000,818660,-0.09,9
108/04/08,3.78,4.12,3.78,4.10,129000,503720,+0.40,16
108/04/09,3.86,3.92,3.69,3.79,135000,512660,-0.31,13
108/04/10,3.55,3.66,3.41,3.41,45000,157100,-0.38,5
108/04/11,3.56,3.60,3.39,3.39,700000,2490980,-0.02,22
108/04/12,3.54,3.67,3.44,3.58,306000,1102920,+0.19,10
108/04/15,3.83,4.26,3.83,4.06,348000,1410110,+0.48,19
108/04/16,4.23,4.39,4.14,4.14,138000,584580,+0.08,15
108/04/17,4.35,4.44,4.05,4.05,110000,472620,-0.09,17
108/04/18,4.21,4.43,4.21,4.24,221000,945010,+0.19,18
108/04/19,4.49,4.60,4.30,4.47,312000,1408890,+0.23,24
108/04/22,4.63,4.73,4.29,4.29,155000,716520,-0.18,26
108/04/23,3.99,4.11,3.85,4.11,145000,571140,-0.18,15
108/04/24,4.06,4.06,3.92,3.92,221000,876310,-0.19,12
108/04/25,3.68,3.82,3.68,3.79,272000,1027490,-0.13,18
108/04/26,3.89,4.02,3.89,4.01,295000,1165670,+0.22,22
108/04/29,3.82,3.82,3.02,3.02,263000,894280,-0.99,22
108/04/30,3.01,3.23,2.82,3.23,1767000,5475680,+0.21,31
108/05/02,3.24,3.24,3.03,3.09,154000,477840,-0.14,10
108/05/03,3.00,3.50,3.00,3.35,219000,719540,+0.26,12
108/05/06,3.05,3.13,2.95,3.00,227000,689450,-0.35,19
108/05/07,3.23,3.39,3.17,3.17,516000,1715060,+0.17,24
108/05/08,3.05,3.16,3.05,3.15,341000,1062420,-0.02,26
108/05/09,3.30,3.34,2.50,2.64,1709000,5235820,-0.51,37
108/05/10,2.65,2.65,2.22,2.22,454000,1124940,-0.42,11
108/05/13,2.27,2.46,2.27,2.46,275000,665470,+0.24,7
108/05/14,2.38,2.90,2.36,2.90,739000,1968930,+0.44,34
108/05/15,2.99,3.00,2.68,2.75,217000,611450,-0.15,19
108/05/16,2.78,2.90,2.78,2.90,56000,161120,+0.15,4
108/05/17,2.78,2.78,2.20,2.22,267000,646440,-0.68,10
108/05/20,2.22,2.24,2.03,2.24,113000,250950,+0.02,5
108/05/21,2.34,2.43,2.33,2.43,153000,363690,+0.19,6
108/05/22,2.29,2.49,2.29,2.48,357000,857120,+0.05,17
108/05/23,2.15,2.42,2.15,2.42,135000,302380,-0.06,9
108/05/24,2.45,2.45,1.86,1.90,70000,137470,-0.52,5
108/05/27,1.61,1.61,1.57,1.57,100000,159000,-0.33,3
108/05/28,1.66,1.75,1.64,1.71,237000,403960,+0.14,10
108/05/29,1.55,1.72,1.55,1.72,117000,190110,+0.01,10
108/05/30,1.71,1.78,1.71,1.71,62000,107020,-0.01,6
108/05/31,1.73,2.08,1.73,2.08,183000,351620,+0.37,15
108/06/03,2.01,2.14,1.97,2.11,106000,215200,+0.03,7
108/06/04,2.22,2.22,2.09,2.16,43000,92260,+0.05,4
