108/06/10,---,---,---,---,0,0,---,0
108/06/11,1.77,1.77,1.74,1.74,35000,61110,-0.13,4
108/06/12,1.76,1.81,1.76,1.79,193000,345400,+0.05,7
108/06/13,1.73,1.82,1.73,1.75,278000,492100,-0.04,14
108/06/14,1.76,1.77,1.76,1.76,49000,86340,+0.01,3
108/06/17,1.68,1.68,1.49,1.49,84000,134370,-0.27,7
108/06/18,1.44,1.44,1.43,1.43,17000,24410,-0.06,2
108/06/19,1.49,1.61,1.47,1.61,234000,361540,+0.18,16
108/06/20,1.60,1.95,1.59,1.93,935000,1641760,+0.32,67
108/06/21,2.06,2.13,1.84,1.88,862000,1760270,-0.05,60
108/06/24,1.89,1.89,1.81,1.82,236000,432340,-0.06,13
108/06/25,1.86,1.97,1.81,1.83,836000,1550440,+0.01,40
108/06/26,1.80,1.81,1.73,1.81,826000,1475950,-0.02,29
108/06/27,1.86,1.89,1.84,1.86,269000,502900,+0.05,13
108/06/28,1.81,1.86,1.81,1.83,47000,86870,-0.03,3
108/07/01,1.95,2.00,1.91,1.94,310000,610710,+0.11,20
108/07/02,1.89,1.90,1.83,1.84,194000,362090,-0.10,22
108/07/03,1.88,1.92,1.85,1.85,78000,146440,+0.01,4
108/07/04,1.88,1.91,1.83,1.83,7000,13070,-0.02,3
108/07/05,1.90,1.94,1.88,1.88,170000,324200,+0.05,5
108/07/08,1.88,1.90,1.80,1.80,136000,254200,-0.08,10
108/07/09,1.72,1.72,1.70,1.70,160000,272700,-0.10,6
108/07/10,1.69,1.71,1.66,1.70,147000,245670,0.00,9
108/07/11,1.84,1.92,1.81,1.90,481000,910330,+0.20,29
108/07/12,1.89,2.01,1.85,1.94,1252000,2441200,+0.04,64
108/07/15,2.04,2.39,2.02,2.37,1249000,2652680,+0.43,74
108/07/16,2.40,2.46,2.25,2.25,881000,2061130,-0.12,64
108/07/17,2.24,2.33,2.15,2.25,585000,1300960,0.00,39
108/07/18,2.30,2.35,2.13,2.13,632000,1430730,-0.12,40
108/07/19,2.20,2.23,2.14,2.14,331000,724600,+0.01,18
108/07/22,2.14,2.39,2.14,2.35,264000,613550,+0.21,9
108/07/23,2.35,2.35,2.15,2.15,192000,432460,-0.20,17
108/07/24,2.20,2.30,2.20,2.28,77000,174090,+0.13,5
108/07/25,2.25,2.48,2.23,2.41,135000,312340,+0.13,16
108/07/26,2.48,2.48,2.38,2.43,55000,132850,+0.02,6
108/07/29,2.52,2.52,2.35,2.38,156000,373550,-0.05,7
108/07/30,2.42,2.42,1.98,1.98,83000,174560,-0.40,7
108/07/31,2.02,2.07,1.92,2.06,169000,332390,+0.08,14
108/08/01,2.00,2.01,1.95,1.97,220000,433550,-0.09,9
108/08/02,1.81,1.81,1.65,1.65,145000,248010,-0.32,12
108/08/05,1.61,1.69,1.43,1.43,327000,519830,-0.22,16
108/08/06,1.23,1.34,1.23,1.34,328000,431990,-0.09,17
108/08/07,1.44,1.44,1.39,1.43,216000,306910,+0.09,15
108/08/08,1.44,1.53,1.44,1.53,158000,236730,+0.10,8
108/08/12,1.59,1.60,1.55,1.57,85000,132990,+0.04,7
108/08/13,1.44,1.44,1.41,1.42,21000,29920,-0.15,3
108/08/14,1.59,1.59,1.46,1.46,93000,143490,+0.04,8
108/08/15,1.33,1.43,1.33,1.43,62000,85980,-0.03,6
108/08/16,1.48,1.60,1.46,1.53,112000,172800,+0.10,13
108/08/19,1.59,1.61,1.55,1.55,75000,118410,+0.02,9
108/08/20,1.66,1.70,1.64,1.67,666000,1111570,+0.12,20
108/08/21,1.73,1.79,1.69,1.74,556000,962480,+0.07,32
108/08/22,1.82,1.82,1.61,1.61,176000,298820,-0.13,14
108/08/23,1.71,1.71,1.63,1.63,37000,61650,+0.02,6
108/08/26,1.47,1.51,1.47,1.51,9000,13430,-0.12,2
108/08/27,1.57,1.68,1.55,1.59,84000,134560,+0.08,9
108/08/28,1.63,1.66,1.57,1.57,121000,195410,-0.02,13
108/08/29,1.59,1.59,1.54,1.59,87000,137470,+0.02,12
108/08/30,1.66,1.67,1.62,1.62,308000,507960,+0.03,13
