108/05/10,---,---,---,---,0,0,---,0
108/05/13,---,---,---,---,0,0,---,0
108/05/14,---,---,---,---,0,0,---,0
108/05/15,1.29,1.29,1.29,1.29,142000,183180,+0.08,3
108/05/16,1.06,1.06,0.98,1.00,182000,189800,-0.29,5
108/05/17,1.00,1.00,1.00,1.00,34000,34000,0.00,1
108/05/20,0.71,0.71,0.64,0.64,14000,9340,-0.36,4
108/05/21,0.57,0.67,0.57,0.67,108000,70850,+0.03,5
108/05/22,0.73,0.78,0.73,0.74,236000,182720,+0.07,5
108/05/23,0.74,0.75,0.74,0.75,135000,100250,+0.01,3
108/05/24,0.67,0.75,0.67,0.75,478000,333790,0.00,8
108/05/27,0.75,0.76,0.71,0.71,478000,350390,-0.04,9
108/05/28,0.66,0.66,0.63,0.64,95000,60900,-0.07,6
108/05/29,0.61,0.68,0.61,0.67,159000,100900,+0.03,5
108/05/30,0.71,0.76,0.71,0.74,568000,426510,+0.07,9
108/05/31,0.77,0.95,0.77,0.93,1031000,876400,+0.19,16
108/06/03,0.98,1.01,0.89,0.93,847000,823570,0.00,36
108/06/04,0.95,0.96,0.73,0.73,179000,169040,-0.20,5
108/06/05,0.81,0.95,0.81,0.94,1898000,1643180,+0.21,26
108/06/06,0.83,0.97,0.81,0.93,2368000,2047050,-0.01,39
108/06/10,1.03,1.11,1.00,1.01,833000,880470,+0.08,24
108/06/11,0.95,0.95,0.91,0.91,321000,296620,-0.10,11
108/06/12,0.96,1.00,0.96,1.00,58000,57920,+0.09,5
108/06/13,0.89,0.89,0.87,0.89,150000,132250,-0.11,4
108/06/14,0.78,0.78,0.78,0.78,12000,9360,-0.11,1
108/06/17,0.74,0.75,0.71,0.71,65000,46550,-0.07,4
108/06/18,0.70,0.76,0.70,0.76,861000,609400,+0.05,14
108/06/19,0.82,0.97,0.82,0.97,2034000,1835310,+0.21,39
108/06/20,0.97,0.97,0.80,0.80,1170000,1085760,-0.17,41
108/06/21,0.85,0.85,0.81,0.81,69000,56860,+0.01,6
108/06/24,0.83,0.83,0.75,0.83,387000,319510,+0.02,10
108/06/25,0.82,0.83,0.74,0.76,375000,306750,-0.07,7
108/06/26,0.71,0.72,0.68,0.71,60000,41850,-0.05,6
108/06/27,0.77,0.79,0.71,0.71,228000,175390,0.00,5
108/06/28,0.68,0.68,0.64,0.65,268000,181300,-0.06,9
108/07/01,0.76,0.81,0.75,0.79,413000,315950,+0.14,10
108/07/02,0.77,0.77,0.74,0.75,395000,292650,-0.04,9
108/07/03,0.73,0.78,0.73,0.77,315000,236330,+0.02,8
108/07/04,0.82,0.82,0.75,0.77,332000,252570,0.00,9
108/07/05,0.67,0.70,0.65,0.69,33000,22120,-0.08,6
108/07/08,0.67,0.67,0.67,0.67,15000,10050,-0.02,2
108/07/09,0.64,0.64,0.63,0.63,15000,9500,-0.04,2
108/07/10,0.66,0.75,0.66,0.75,204000,144350,+0.12,8
108/07/11,0.74,0.82,0.74,0.76,922000,725770,+0.01,17
108/07/12,0.78,0.78,0.73,0.73,695000,518690,-0.03,9
