107/08/27,1.03,1.03,1.01,1.01,4000,4100,-0.08,2
107/08/28,1.00,1.00,1.00,1.00,2000,2000,-0.01,1
107/08/29,0.99,1.04,0.98,0.98,11000,11120,-0.02,4
107/08/30,0.92,0.92,0.87,0.87,3000,2710,-0.11,2
107/08/31,0.97,0.98,0.95,0.98,55000,52360,+0.11,3
107/09/03,1.07,1.20,1.07,1.20,492000,566340,+0.22,13
107/09/04,1.14,1.27,1.14,1.17,644000,772880,-0.03,15
107/09/05,1.21,1.21,1.14,1.20,240000,283190,+0.03,7
107/09/06,1.11,1.11,1.09,1.09,70000,76700,-0.11,2
107/09/07,1.12,1.31,1.12,1.31,188000,219000,+0.22,8
107/09/10,1.43,1.54,1.41,1.54,293000,425850,+0.23,9
107/09/11,1.50,1.58,1.39,1.45,332000,502040,-0.09,13
107/09/12,1.52,1.62,1.50,1.62,412000,631080,+0.17,16
107/09/13,1.57,1.66,1.57,1.64,259000,411530,+0.02,6
107/09/14,---,---,---,---,0,0,---,0
107/09/17,1.48,1.48,1.48,1.48,25000,37000,+0.04,1
107/09/18,1.57,1.57,1.56,1.56,35000,54850,+0.08,2
107/09/19,1.54,1.55,1.54,1.55,11000,16950,-0.01,6
107/09/20,1.52,1.52,1.52,1.52,1000,1520,-0.03,1
107/09/21,---,---,---,---,0,0,---,0
107/09/25,1.16,1.16,1.08,1.08,7000,7880,-0.21,3
107/09/26,1.19,1.20,1.19,1.20,13000,15570,+0.12,3
107/09/27,1.20,1.33,1.20,1.33,77000,101000,+0.13,3
107/09/28,1.28,1.31,1.25,1.25,81000,103710,-0.08,4
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,1.34,1.40,1.34,1.40,110000,150310,+0.17,4
107/10/04,1.41,1.47,1.41,1.47,101000,142470,+0.07,2
107/10/05,1.62,1.73,1.62,1.73,16000,26850,+0.26,15
107/10/08,1.85,1.85,1.85,1.85,17000,31450,+0.12,1
