107/09/03,---,---,---,---,0,0,---,0
107/09/04,1.68,1.81,1.68,1.81,180000,311620,+0.28,17
107/09/05,1.68,1.76,1.63,1.71,227000,387120,-0.10,8
107/09/06,1.85,2.03,1.84,2.03,445000,878200,+0.32,21
107/09/07,2.00,2.00,1.84,1.90,630000,1199200,-0.13,18
107/09/10,1.90,2.02,1.90,2.00,511000,1007570,+0.10,29
107/09/11,2.03,2.37,2.01,2.14,928000,2024010,+0.14,28
107/09/12,2.17,2.37,2.14,2.27,1155000,2616610,+0.13,45
107/09/13,2.35,2.35,1.99,1.99,370000,823520,-0.28,16
107/09/14,1.99,2.19,1.99,2.11,491000,1039290,+0.12,28
107/09/17,2.08,2.10,2.03,2.07,593000,1231700,-0.04,24
107/09/18,2.02,2.18,2.02,2.02,325000,696340,-0.05,15
107/09/19,2.06,2.14,1.95,1.98,422000,868000,-0.04,16
107/09/20,1.95,1.97,1.88,1.96,171000,333720,-0.02,10
107/09/21,---,---,---,---,0,0,---,0
107/09/25,2.09,2.27,2.09,2.20,333000,730030,+0.26,14
107/09/26,2.14,2.14,2.04,2.04,384000,799600,-0.16,15
107/09/27,1.97,2.01,1.97,2.01,69000,136210,-0.03,3
107/09/28,2.00,2.00,2.00,2.00,50000,100000,-0.01,1
107/10/01,2.03,2.55,2.03,2.45,520000,1192890,+0.45,34
107/10/02,2.55,2.74,2.51,2.58,656000,1692890,+0.13,48
107/10/03,2.56,2.58,2.23,2.25,212000,503080,-0.33,10
107/10/04,2.30,2.43,2.00,2.00,217000,505960,-0.25,7
107/10/05,1.91,1.92,1.86,1.86,112000,214420,-0.14,5
107/10/08,1.90,1.94,1.89,1.94,104000,200250,+0.08,5
107/10/09,1.95,1.95,1.71,1.71,89000,168150,-0.23,3
107/10/11,1.09,1.09,1.09,1.09,79000,86110,-0.62,2
107/10/12,1.10,1.20,1.10,1.20,82000,93540,+0.11,4
107/10/15,1.15,1.30,1.15,1.25,23000,29700,+0.05,9
107/10/16,1.29,1.30,1.19,1.19,17000,20550,-0.06,5
107/10/17,1.37,1.37,1.37,1.37,10000,13700,+0.18,1
107/10/18,1.35,1.38,1.35,1.38,24000,32680,+0.01,5
107/10/19,---,---,---,---,0,0,---,0
107/10/22,1.29,1.32,1.27,1.32,79000,103770,-0.08,6
107/10/23,1.44,1.49,1.44,1.49,35000,51300,+0.17,5
107/10/24,1.38,1.38,1.38,1.38,15000,20700,-0.11,1
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,0.65,0.67,0.65,0.67,15000,9850,+0.06,2
107/10/30,0.47,0.47,0.45,0.45,15000,6950,-0.22,2
107/10/31,0.46,0.46,0.46,0.46,30000,13800,+0.01,1
107/11/01,0.62,0.68,0.62,0.68,130000,82400,+0.22,2
107/11/02,0.95,0.95,0.89,0.91,340000,312400,+0.23,6
107/11/05,0.96,0.96,0.94,0.94,150000,142000,+0.03,3
107/11/06,0.77,0.77,0.70,0.72,24000,17640,-0.22,4
107/11/07,0.77,0.87,0.77,0.87,129000,110910,+0.15,5
107/11/08,1.01,1.05,0.84,0.85,160000,153500,-0.02,4
107/11/09,0.83,0.90,0.80,0.88,586000,498670,+0.03,12
107/11/12,0.82,0.99,0.80,0.93,830000,739240,+0.05,27
107/11/13,0.82,0.84,0.78,0.83,663000,538030,-0.10,22
107/11/14,0.80,0.80,0.73,0.73,220000,169000,-0.10,5
107/11/15,0.70,0.70,0.67,0.70,250000,173000,-0.03,4
107/11/16,0.73,0.73,0.71,0.71,82000,59260,+0.01,3
107/11/19,0.76,0.77,0.76,0.77,230000,176100,+0.06,4
107/11/20,0.71,0.75,0.69,0.72,484000,351640,-0.05,8
107/11/21,0.66,0.73,0.64,0.73,420000,289200,+0.01,8
107/11/22,0.82,0.83,0.80,0.83,70000,57060,+0.10,3
107/11/23,0.66,0.66,0.51,0.54,320000,182000,-0.29,6
107/11/26,0.49,0.54,0.49,0.50,394000,204320,-0.04,6
107/11/27,0.49,0.68,0.47,0.68,544000,325680,+0.18,10
107/11/28,0.94,0.94,0.87,0.87,101000,94370,+0.19,3
107/11/29,1.03,1.07,1.03,1.06,356000,376800,+0.19,5
107/11/30,1.14,1.19,1.00,1.00,415000,463700,-0.06,7
107/12/03,1.17,1.44,1.17,1.39,380000,487530,+0.39,12
107/12/04,1.29,1.30,1.20,1.26,277000,347150,-0.13,23
107/12/05,1.14,1.23,1.14,1.21,85000,102830,-0.05,3
107/12/06,0.67,0.67,0.62,0.62,291000,193780,-0.59,7
107/12/07,0.56,0.62,0.44,0.51,723000,371170,-0.11,17
107/12/10,0.37,0.39,0.33,0.33,474000,169320,-0.18,11
107/12/11,0.41,0.42,0.38,0.40,652000,256270,+0.07,22
107/12/12,0.55,0.62,0.50,0.61,475000,258350,+0.21,30
107/12/13,0.62,0.65,0.57,0.64,386000,241330,+0.03,21
107/12/14,0.67,0.83,0.67,0.79,519000,387550,+0.15,19
107/12/17,0.69,0.69,0.57,0.57,339000,224800,-0.22,25
107/12/18,0.56,0.56,0.48,0.48,200000,104000,-0.09,11
107/12/19,0.38,0.40,0.38,0.40,12000,4760,-0.08,2
107/12/20,0.41,0.41,0.41,0.41,110000,45100,+0.01,2
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,0.40,0.40,0.40,0.40,50000,20000,+0.05,1
107/12/25,0.39,0.39,0.39,0.39,33000,12870,-0.01,1
107/12/26,0.41,0.41,0.41,0.41,33000,13530,+0.02,4
107/12/27,0.42,0.42,0.38,0.38,380000,152400,-0.03,23
107/12/28,0.35,0.35,0.29,0.29,140000,48400,-0.09,3
108/01/02,0.40,0.54,0.40,0.54,820000,395100,+0.25,16
108/01/03,0.56,0.58,0.47,0.51,1084000,587770,-0.03,55
108/01/04,0.49,0.49,0.37,0.43,1067000,460610,-0.08,44
108/01/07,0.61,0.73,0.60,0.73,981000,608450,+0.30,25
108/01/08,0.78,0.86,0.68,0.68,725000,586160,-0.05,45
108/01/09,0.73,0.86,0.72,0.72,319000,250910,+0.04,20
108/01/10,0.70,0.78,0.66,0.66,91000,64790,-0.06,15
108/01/11,0.74,0.76,0.66,0.69,115000,81480,+0.03,13
108/01/14,0.71,0.75,0.64,0.64,444000,318230,-0.05,19
108/01/15,0.64,0.77,0.63,0.77,539000,367780,+0.13,21
108/01/16,0.78,0.83,0.49,0.50,407000,281300,-0.27,18
108/01/17,0.56,0.63,0.51,0.56,365000,204610,+0.06,16
108/01/18,0.49,0.53,0.48,0.53,211000,105560,-0.03,6
108/01/21,0.58,0.58,0.52,0.52,18000,10080,-0.01,3
108/01/22,---,---,---,---,0,0,---,0
108/01/23,0.38,0.43,0.38,0.38,95000,37850,-0.04,9
108/01/24,0.42,0.42,0.38,0.38,70000,27800,0.00,3
108/01/25,0.36,0.36,0.36,0.36,5000,1800,-0.02,1
108/01/28,0.37,0.45,0.36,0.45,61000,23050,+0.09,7
108/01/29,0.43,0.43,0.37,0.37,70000,28500,-0.08,6
108/01/30,0.44,0.44,0.39,0.39,90000,37600,+0.02,3
108/02/11,0.46,0.54,0.46,0.54,63000,31720,+0.15,7
108/02/12,0.57,0.76,0.57,0.76,53000,30780,+0.22,3
108/02/13,0.76,0.82,0.76,0.82,30000,23700,+0.06,3
108/02/14,0.85,0.85,0.85,0.85,30000,25500,+0.03,1
108/02/15,0.80,0.81,0.80,0.81,20000,16100,-0.04,2
108/02/18,0.64,0.64,0.64,0.64,20000,12800,-0.17,1
108/02/19,---,---,---,---,0,0,---,0
108/02/20,0.80,1.22,0.80,1.22,125000,125200,+0.58,13
108/02/21,1.64,1.65,1.19,1.19,149000,226210,-0.03,13
108/02/22,1.30,1.47,0.95,0.95,56000,76880,-0.24,7
108/02/25,1.24,1.35,1.20,1.35,61000,77500,+0.40,7
108/02/26,1.15,1.17,1.12,1.17,50000,57200,-0.18,5
