107/12/12,---,---,---,---,0,0,---,0
107/12/13,1.27,1.49,1.27,1.49,155000,214900,+0.23,8
107/12/14,1.34,1.82,1.34,1.79,189000,326700,+0.30,18
107/12/17,1.15,1.15,1.15,1.15,8000,9200,-0.64,1
107/12/18,1.27,1.33,1.15,1.17,234000,296350,+0.02,19
107/12/19,1.28,1.44,1.28,1.44,1058000,1409720,+0.27,31
107/12/20,1.52,1.78,1.52,1.78,1921000,3287450,+0.34,55
107/12/21,1.82,1.86,1.58,1.61,1277000,2274680,-0.17,35
107/12/22,1.70,1.81,1.61,1.80,734000,1268840,+0.19,29
107/12/24,1.66,1.77,1.60,1.71,516000,878010,-0.09,28
107/12/25,1.54,1.54,1.31,1.32,474000,687990,-0.39,36
107/12/26,1.19,1.43,1.14,1.43,580000,759460,+0.11,48
107/12/27,1.60,1.62,1.35,1.35,929000,1382130,-0.08,70
107/12/28,1.28,1.40,1.27,1.36,516000,682600,+0.01,37
108/01/02,1.19,1.22,1.08,1.08,621000,715040,-0.28,32
108/01/03,1.06,1.12,1.00,1.05,676000,723250,-0.03,36
108/01/04,0.92,0.96,0.80,0.82,552000,488310,-0.23,32
108/01/07,0.94,0.94,0.88,0.92,619000,559890,+0.10,23
108/01/08,0.88,1.20,0.86,1.16,2560000,2779110,+0.24,92
108/01/09,1.16,1.19,0.99,0.99,2102000,2353720,-0.17,86
108/01/10,1.11,1.15,1.05,1.08,521000,575620,+0.09,23
108/01/11,1.11,1.12,1.09,1.09,241000,268960,+0.01,18
108/01/14,1.04,1.04,0.88,0.88,851000,812360,-0.21,30
108/01/15,0.80,1.02,0.79,1.00,1431000,1274960,+0.12,50
108/01/16,0.96,1.00,0.94,0.97,1055000,1035870,-0.03,42
108/01/17,1.02,1.08,1.00,1.04,526000,543380,+0.07,28
108/01/18,1.00,1.00,0.87,0.88,667000,609670,-0.16,34
108/01/21,0.81,0.90,0.81,0.88,1159000,1011440,0.00,27
108/01/22,0.86,0.86,0.77,0.78,1083000,858370,-0.10,44
108/01/23,0.73,0.83,0.73,0.80,1128000,884750,+0.02,32
108/01/24,0.81,0.82,0.76,0.82,959000,759460,+0.02,18
108/01/25,0.84,0.91,0.82,0.91,621000,537180,+0.09,42
108/01/28,0.90,0.94,0.87,0.87,520000,474820,-0.04,28
108/01/29,0.81,0.90,0.81,0.90,346000,298020,+0.03,14
108/01/30,0.94,1.08,0.94,1.07,699000,711350,+0.17,25
108/02/11,1.16,1.75,1.15,1.40,1350000,1754100,+0.33,63
108/02/12,1.36,1.51,1.32,1.41,1713000,2406540,+0.01,90
108/02/13,1.60,1.64,1.36,1.38,1510000,2308320,-0.03,84
108/02/14,1.38,1.44,1.08,1.13,1351000,1643090,-0.25,99
108/02/15,1.15,1.16,0.95,0.99,1409000,1444400,-0.14,52
108/02/18,1.02,1.10,0.98,1.05,89000,95240,+0.06,16
