106/09/25,1.81,1.81,1.81,1.81,50000,90500,+0.30,1
106/09/26,---,---,---,---,0,0,---,0
106/09/27,1.77,1.77,1.77,1.77,38000,67260,+0.04,1
106/09/28,1.76,1.76,1.76,1.76,38000,66880,-0.01,1
106/09/29,---,---,---,---,0,0,---,0
106/09/30,---,---,---,---,0,0,---,0
106/10/02,---,---,---,---,0,0,---,0
106/10/03,---,---,---,---,0,0,---,0
106/10/05,1.77,1.77,1.77,1.77,25000,44250,+0.01,1
106/10/06,1.73,1.77,1.73,1.77,63000,110510,0.00,2
106/10/11,1.71,1.85,1.71,1.85,148000,260980,+0.08,4
106/10/12,1.76,1.84,1.75,1.84,130000,230200,-0.01,8
106/10/13,1.79,1.79,1.79,1.79,20000,35800,-0.05,1
106/10/16,1.85,1.85,1.84,1.84,20000,36900,+0.05,2
106/10/17,1.62,1.62,1.61,1.61,20000,32390,-0.23,2
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,---,---,---,---,0,0,---,0
