106/09/25,0.50,0.50,0.50,0.50,20000,10000,0.00,1
106/09/26,---,---,---,---,0,0,---,0
106/09/27,0.52,0.53,0.52,0.53,222000,116550,+0.04,2
106/09/28,0.54,0.54,0.53,0.53,222000,118590,0.00,2
106/09/29,---,---,---,---,0,0,---,0
106/09/30,---,---,---,---,0,0,---,0
106/10/02,0.47,0.49,0.47,0.49,66000,32140,+0.02,2
106/10/03,0.47,0.47,0.47,0.47,66000,31020,-0.02,1
106/10/05,---,---,---,---,0,0,---,0
106/10/06,---,---,---,---,0,0,---,0
106/10/11,---,---,---,---,0,0,---,0
106/10/12,0.44,0.44,0.44,0.44,10000,4400,0.00,1
106/10/13,0.45,0.45,0.45,0.45,10000,4500,+0.01,1
106/10/16,0.47,0.47,0.47,0.47,28000,13160,+0.02,1
106/10/17,0.45,0.45,0.45,0.45,28000,12600,-0.02,2
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,---,---,---,---,0,0,---,0
106/10/23,0.44,0.44,0.41,0.41,94000,39380,-0.02,4
106/10/24,0.40,0.40,0.40,0.40,142000,56800,-0.01,4
106/10/25,0.39,0.39,0.39,0.39,48000,18720,-0.01,2
106/10/26,---,---,---,---,0,0,---,0
106/10/27,---,---,---,---,0,0,---,0
106/10/30,---,---,---,---,0,0,---,0
106/10/31,---,---,---,---,0,0,---,0
106/11/01,---,---,---,---,0,0,---,0
106/11/02,0.37,0.38,0.37,0.38,33000,12260,+0.08,2
106/11/03,0.41,0.41,0.41,0.41,33000,13530,+0.03,2
106/11/06,0.37,0.37,0.35,0.35,56000,20160,-0.06,2
106/11/07,0.35,0.36,0.35,0.36,84000,29960,+0.01,2
106/11/08,0.36,0.36,0.36,0.36,28000,10080,0.00,1
106/11/09,---,---,---,---,0,0,---,0
106/11/10,0.30,0.30,0.30,0.30,84000,25200,0.00,3
106/11/13,0.33,0.33,0.33,0.33,84000,27720,+0.03,2
106/11/14,---,---,---,---,0,0,---,0
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
