106/09/25,---,---,---,---,0,0,---,0
106/09/26,0.26,0.29,0.26,0.29,60000,16500,-0.03,2
106/09/27,0.30,0.30,0.26,0.29,200000,54300,0.00,4
106/09/28,0.27,0.27,0.26,0.26,154000,40220,-0.03,4
106/09/29,0.16,0.17,0.15,0.17,393000,61820,-0.09,8
106/09/30,0.20,0.20,0.20,0.20,6000,1200,+0.03,1
106/10/02,0.19,0.19,0.16,0.16,96000,15900,-0.04,3
106/10/03,0.15,0.16,0.15,0.16,90000,13800,0.00,2
106/10/05,0.12,0.14,0.12,0.14,97000,12100,-0.02,2
106/10/06,0.18,0.18,0.18,0.18,108000,19440,+0.04,2
106/10/11,0.11,0.11,0.11,0.11,100000,11000,-0.07,1
106/10/12,---,---,---,---,0,0,---,0
106/10/13,0.09,0.09,0.09,0.09,100000,9000,-0.02,1
