106/09/25,0.13,0.29,0.13,0.24,301000,71810,+0.05,8
106/09/26,0.25,0.30,0.25,0.25,26000,6550,+0.01,5
106/09/27,0.30,0.30,0.30,0.30,10000,3000,+0.05,1
106/09/28,0.26,0.26,0.26,0.26,29000,7540,-0.04,4
106/09/29,---,---,---,---,0,0,---,0
106/09/30,0.25,0.25,0.13,0.25,202000,32600,0.00,10
106/10/02,0.25,0.26,0.12,0.25,181000,41900,0.00,5
106/10/03,0.14,0.25,0.14,0.24,117000,17690,-0.01,5
106/10/05,0.25,0.25,0.25,0.25,10000,2500,+0.01,1
106/10/06,0.24,0.24,0.20,0.23,80000,18700,-0.02,5
106/10/11,---,---,---,---,0,0,---,0
106/10/12,0.08,0.18,0.08,0.18,62000,6860,-0.03,9
106/10/13,---,---,---,---,0,0,---,0
106/10/16,0.40,0.40,0.28,0.40,1171000,422900,+0.25,63
106/10/17,0.42,0.42,0.15,0.26,151000,44710,-0.14,18
106/10/18,0.30,0.32,0.19,0.28,333000,83180,+0.02,27
106/10/19,0.20,0.27,0.15,0.19,240000,49780,-0.09,23
106/10/20,0.17,0.20,0.14,0.20,211000,35210,+0.01,15
106/10/23,0.28,0.28,0.19,0.24,117000,24520,+0.04,14
106/10/24,0.18,0.18,0.09,0.10,176000,21100,-0.14,14
106/10/25,0.19,0.20,0.15,0.15,86000,13820,+0.05,5
106/10/26,0.16,0.19,0.14,0.19,73000,11040,+0.04,8
106/10/27,0.18,0.18,0.18,0.18,10000,1800,-0.01,1
106/10/30,---,---,---,---,0,0,---,0
106/10/31,0.06,0.11,0.04,0.11,45000,2290,-0.02,7
106/11/01,0.05,0.09,0.05,0.09,36000,2040,-0.02,2
106/11/02,0.03,0.07,0.01,0.02,1028000,22320,-0.07,21
106/11/03,0.02,0.03,0.02,0.02,604000,16820,0.00,20
106/11/06,0.01,0.01,0.01,0.01,41000,410,-0.01,2
106/11/07,0.02,0.02,0.02,0.02,1000,20,+0.01,1
106/11/08,---,---,---,---,0,0,---,0
106/11/09,0.01,0.03,0.01,0.02,127000,1640,0.00,3
106/11/10,---,---,---,---,0,0,---,0
106/11/13,0.02,0.04,0.02,0.04,200000,5330,+0.03,6
106/11/14,0.04,0.04,0.04,0.04,10000,400,0.00,2
106/11/15,0.01,0.03,0.01,0.03,7000,190,-0.01,2
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
