106/09/25,2.00,2.00,1.22,1.49,882000,1128190,+0.29,54
106/09/26,1.25,1.25,0.89,0.95,899000,1045330,-0.54,48
106/09/27,1.19,1.30,0.89,1.28,698000,763620,+0.33,41
106/09/28,1.26,1.28,1.18,1.19,343000,423210,-0.09,22
106/09/29,0.95,1.02,0.91,1.02,242000,233430,-0.17,16
106/09/30,1.08,1.13,1.08,1.13,110000,120300,+0.11,4
106/10/02,1.08,1.20,1.03,1.15,391000,430750,+0.02,16
106/10/03,1.18,1.34,1.18,1.33,496000,613850,+0.18,29
106/10/05,1.52,1.61,1.47,1.48,242000,369510,+0.15,17
106/10/06,1.43,1.55,1.41,1.55,142000,205710,+0.07,6
106/10/11,1.68,1.71,1.45,1.47,49000,76740,-0.08,7
106/10/12,1.48,1.80,1.48,1.72,75000,120220,+0.25,10
106/10/13,1.60,1.66,1.60,1.66,61000,98860,-0.06,4
106/10/16,1.78,1.90,1.78,1.90,12000,21600,+0.24,2
106/10/17,1.69,1.84,1.69,1.73,85000,149160,-0.17,6
106/10/18,1.91,1.91,1.91,1.91,10000,19100,+0.18,1
106/10/19,1.97,2.30,1.97,2.30,40000,85640,+0.39,7
106/10/20,2.20,2.41,2.20,2.34,31000,72100,+0.04,4
106/10/23,---,---,---,---,0,0,---,0
106/10/24,---,---,---,---,0,0,---,0
106/10/25,---,---,---,---,0,0,---,0
106/10/26,---,---,---,---,0,0,---,0
106/10/27,1.44,1.44,1.36,1.41,4000,5570,-0.42,3
106/10/30,1.77,1.81,1.56,1.62,115000,203620,+0.21,6
106/10/31,1.78,1.80,1.69,1.80,101000,176300,+0.18,7
106/11/01,---,---,---,---,0,0,---,0
106/11/02,1.60,1.60,1.60,1.60,10000,16000,-0.13,1
106/11/03,1.44,1.44,1.30,1.35,4000,5390,-0.25,3
106/11/06,1.44,1.44,1.44,1.44,3000,4320,+0.09,1
106/11/07,1.74,1.74,1.74,1.74,1000,1740,+0.30,1
106/11/08,---,---,---,---,0,0,---,0
106/11/09,1.72,1.72,1.33,1.33,30000,45400,-0.41,3
106/11/10,1.56,1.62,1.56,1.62,31000,48420,+0.29,2
106/11/13,2.65,2.65,2.65,2.65,1000,2650,+1.03,1
106/11/14,---,---,---,---,0,0,---,0
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
