106/09/25,0.10,0.11,0.09,0.11,855000,86900,-0.04,59
106/09/26,0.11,0.17,0.11,0.17,780000,119410,+0.06,13
106/09/27,0.15,0.15,0.10,0.10,34000,4500,-0.07,4
106/09/28,0.11,0.12,0.11,0.12,60000,6700,+0.02,2
106/09/29,0.15,0.17,0.15,0.17,111000,17670,+0.05,3
106/09/30,0.16,0.16,0.15,0.16,24000,3800,-0.01,3
106/10/02,0.10,0.10,0.08,0.08,60000,5800,-0.08,6
106/10/03,0.09,0.09,0.09,0.09,20000,1800,+0.01,2
106/10/05,---,---,---,---,0,0,---,0
106/10/06,0.07,0.07,0.07,0.07,20000,1400,-0.02,1
106/10/11,0.08,0.08,0.08,0.08,20000,1600,+0.01,1
106/10/12,0.07,0.07,0.07,0.07,30000,2100,-0.01,2
106/10/13,---,---,---,---,0,0,---,0
106/10/16,---,---,---,---,0,0,---,0
106/10/17,---,---,---,---,0,0,---,0
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,---,---,---,---,0,0,---,0
106/10/23,---,---,---,---,0,0,---,0
106/10/24,---,---,---,---,0,0,---,0
106/10/25,---,---,---,---,0,0,---,0
